id,league,season,name,team,position,blocker,glove,passing,pokeCheck,positioning,rebound,recovery,puckhandling,lowShots,reflexes,skating,aggression,mentalToughness,determination,teamPlayer,leadership,goalieStamina,professionalism,appliedTPE,pos
1643,1,69,Luka Nogoalov,NBB,G,12,12,6,12,15,12,13,4,12,13,4,7,12,15,15,15,9,15,277,Goalie
1776,1,69,Dr. Hugh Orson,NBB,G,13,13,6,9,12,11,12,7,10,11,8,8,8,15,15,15,12,15,196,Goalie
68,1,69,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,69,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
1246,1,69,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,69,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1672,1,69,William Boucher,QCC,G,12,12,10,9,12,9,11,10,12,11,9,8,11,15,15,15,5,15,184,Goalie
2117,1,69,Walter Sobchak,QCC,G,14,14,9,6,14,13,12,7,13,14,11,8,15,15,15,15,15,15,425,Goalie
1300,1,69,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1535,1,69,André Santiago,REG,G,10,10,6,8,13,8,8,5,10,13,4,7,10,15,15,15,8,15,125,Goalie
2118,1,69,Alexis Texas,REG,G,13,13,5,5,15,15,15,5,13,15,7,8,13,15,15,15,14,15,425,Goalie
1254,1,69,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1553,1,69,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1822,1,69,Bandit Heeler,GFG,G,12,12,10,11,14,13,13,10,13,14,10,8,13,15,15,15,12,15,343,Goalie
1896,1,69,Copernicus Doomslatter,GFG,G,11,11,5,5,13,12,13,5,11,13,5,8,13,15,15,15,11,15,216,Goalie
876,1,70,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,15,11,15,246,Goalie
1221,1,70,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
1635,1,70,George Walsh,ANC,G,15,12,10,10,15,12,13,12,12,14,13,8,14,15,15,15,12,15,424,Goalie
2000,1,70,Peter Lasma,ANC,G,12,11,10,10,10,10,10,10,10,11,11,8,8,15,15,15,7,15,155,Goalie
772,1,70,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
1790,1,70,Tibuk Soonika,KEL,G,13,13,5,8,15,14,15,6,13,14,9,8,12,15,15,15,11,15,365,Goalie
2113,1,70,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
660,1,70,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
958,1,70,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,70,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1560,1,70,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
2171,1,70,Bernard Lodge,MET,G,11,11,6,10,11,11,11,8,10,11,6,7,11,15,15,15,10,15,151,Goalie
956,1,70,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
1142,1,70,Cal St. Karsikz,VAN,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1499,1,70,Noah Charlevoix,VAN,G,13,14,7,7,16,14,14,7,14,15,7,8,11,15,15,15,11,15,409,Goalie
1526,1,70,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1775,1,70,Sam Conroy,VAN,G,12,12,6,9,12,13,12,9,11,12,9,8,12,15,15,15,11,15,227,Goalie
627,1,70,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
1313,1,70,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1819,1,70,Rhett Carpet,NL,G,13,13,8,8,15,14,14,8,13,15,7,8,10,15,15,15,10,15,350,Goalie
2116,1,70,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
1379,1,70,Anzelms Krastins,YUM,G,11,11,10,9,15,12,13,11,12,15,8,8,12,15,15,15,11,15,313,Goalie
1659,1,70,Asher Gibbons,YUM,G,12,12,7,10,13,12,12,10,13,12,7,8,13,15,15,15,11,15,258,Goalie
1899,1,70,Ryan Burton,YUM,G,13,14,8,9,10,9,9,7,9,13,7,8,6,15,15,15,5,15,155,Goalie
1991,1,70,Mr Lightning,YUM,G,9,9,9,9,12,11,11,8,10,9,9,8,12,15,15,15,12,15,155,Goalie
1984,1,70,Jason Fourium,COL,G,16,10,5,5,5,5,10,5,10,10,10,8,10,15,15,15,7,15,155,Goalie
2046,1,70,Grzegorz Brzeczyszczykiewicz,COL,G,15,15,5,9,15,12,14,5,15,13,8,8,13,15,15,15,13,15,425,Goalie
2083,1,70,Scary Jerry,COL,G,13,12,7,7,13,13,13,7,13,13,7,8,8,15,15,15,9,15,234,Goalie
467,1,70,Tyler Avery,DET,G,10,10,7,10,12,10,10,10,10,10,10,8,10,15,15,15,12,15,160,Goalie
1780,1,70,Swiss Cheese,DET,G,10,10,10,6,10,13,10,7,10,13,5,8,10,15,15,15,10,15,155,Goalie
1827,1,70,Jeff Newman,DET,G,14,14,11,11,15,11,14,11,14,14,11,8,12,15,15,15,12,15,425,Goalie
731,1,70,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,70,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
786,1,70,Roddy Ross,STL,G,10,15,5,5,10,10,10,6,8,10,10,8,10,15,15,15,10,15,155,Goalie
1521,1,70,Kay Lee,STL,G,13,13,11,11,12,12,13,11,13,13,10,8,11,15,15,15,11,15,299,Goalie
1881,1,70,Kyle Baretto,STL,G,11,11,10,10,12,10,10,9,11,12,9,8,12,15,15,15,10,15,187,Goalie
955,1,70,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1885,1,70,Peyton Kerns,CAR,G,10,12,5,9,11,5,5,8,5,5,5,8,13,15,15,15,15,15,155,Goalie
2009,1,70,Apollo Peed,CAR,G,10,10,5,5,15,6,10,5,9,13,9,8,10,15,15,15,8,15,155,Goalie
2103,1,70,Elias Adelberg,CAR,G,12,13,11,5,12,12,13,6,11,14,6,8,6,15,15,15,6,15,219,Goalie
1643,1,70,Luka Nogoalov,NBB,G,13,13,7,9,15,15,13,8,13,13,9,8,12,15,15,15,12,15,350,Goalie
1776,1,70,Dr. Hugh Orson,NBB,G,13,13,6,9,12,11,12,7,10,11,8,8,8,15,15,15,12,15,196,Goalie
68,1,70,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,70,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
1246,1,70,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,70,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
1672,1,70,William Boucher,QCC,G,12,12,10,9,12,9,11,10,12,11,9,8,11,15,15,15,5,15,184,Goalie
2058,1,70,Net Man,QCC,G,11,11,10,10,12,12,12,10,10,12,10,8,12,15,15,15,12,15,231,Goalie
2117,1,70,Walter Sobchak,QCC,G,14,14,9,6,14,13,12,7,13,14,11,8,15,15,15,15,15,15,425,Goalie
1300,1,70,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1535,1,70,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1806,1,70,Ally Mathieson,REG,G,11,11,5,5,14,14,13,5,11,14,5,8,5,15,15,15,5,15,221,Goalie
1254,1,70,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1553,1,70,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1822,1,70,Bandit Heeler,GFG,G,12,12,10,11,14,13,13,10,13,14,10,8,13,15,15,15,12,15,343,Goalie
876,1,71,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,15,11,15,246,Goalie
1221,1,71,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
1635,1,71,George Walsh,ANC,G,15,12,10,10,15,12,13,12,12,14,13,8,14,15,15,15,12,15,424,Goalie
2000,1,71,Peter Lasma,ANC,G,12,11,10,10,10,10,10,10,10,11,11,8,8,15,15,15,7,15,155,Goalie
772,1,71,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
1790,1,71,Tibuk Soonika,KEL,G,14,14,5,8,16,14,14,6,14,14,10,8,12,15,15,15,11,15,425,Goalie
2113,1,71,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
2190,1,71,Activity Check,KEL,G,11,13,5,10,13,13,13,7,11,13,7,8,11,15,15,15,10,15,234,Goalie
660,1,71,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
958,1,71,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,71,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1560,1,71,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1965,1,71,Nelly Celly,MET,G,12,14,10,10,12,10,10,10,11,11,10,8,9,15,15,15,11,15,215,Goalie
2171,1,71,Bernard Lodge,MET,G,11,13,6,10,13,13,13,8,13,13,6,7,10,15,15,15,10,15,247,Goalie
956,1,71,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
1142,1,71,Cal St. Karsikz,VAN,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1499,1,71,Noah Charlevoix,VAN,G,13,14,7,7,16,14,14,7,14,15,7,8,12,15,15,15,12,15,425,Goalie
1526,1,71,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
2083,1,71,Scary Jerry,VAN,G,14,14,7,7,15,13,14,7,13,13,7,8,9,15,15,15,11,15,329,Goalie
627,1,71,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
1313,1,71,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1819,1,71,Rhett Carpet,NL,G,13,14,6,6,15,15,15,5,14,15,6,8,12,15,15,15,12,15,425,Goalie
2116,1,71,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
2418,1,71,Chad Chadwick,NL,G,9,11,9,8,11,9,10,8,10,11,10,8,12,15,15,15,12,15,155,Goalie
1379,1,71,Anzelms Krastins,YUM,G,11,11,10,9,15,12,13,11,12,15,8,8,12,15,15,15,11,15,313,Goalie
1843,1,71,Ryker Johnasson,YUM,G,9,15,8,8,10,10,7,8,8,9,9,8,12,15,15,15,13,15,176,Goalie
1991,1,71,Mr Lightning,YUM,G,9,9,9,9,12,11,11,8,10,9,9,8,12,15,15,15,12,15,155,Goalie
2145,1,71,Gunnar Seggi,YUM,G,10,11,5,6,13,12,12,5,12,11,5,8,8,15,15,15,13,15,184,Goalie
1723,1,71,Jaxon Markstrom,COL,G,8,8,6,11,10,10,11,10,10,10,11,8,13,15,15,15,10,15,155,Goalie
1899,1,71,Ryan Burton,COL,G,13,14,8,9,10,9,9,7,9,13,7,8,6,15,15,15,5,15,155,Goalie
1984,1,71,Jason Fourium,COL,G,16,10,5,5,5,5,10,5,10,10,10,8,10,15,15,15,7,15,155,Goalie
467,1,71,Tyler Avery,DET,G,10,10,7,10,12,10,10,10,10,10,10,8,10,15,15,15,12,15,160,Goalie
1564,1,71,Wayne Holloway,DET,G,11,11,5,13,13,13,13,5,13,13,5,8,9,15,15,15,11,15,246,Goalie
1672,1,71,William Boucher,DET,G,12,12,10,9,12,9,11,10,12,11,9,8,11,15,15,15,5,15,184,Goalie
731,1,71,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,71,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
786,1,71,Roddy Ross,STL,G,10,15,5,5,10,10,10,6,8,10,10,8,10,15,15,15,10,15,155,Goalie
1521,1,71,Kay Lee,STL,G,14,14,11,11,13,14,13,11,14,14,11,8,12,15,15,15,13,15,419,Goalie
1881,1,71,Kyle Baretto,STL,G,12,13,10,11,13,14,12,9,12,13,9,8,12,15,15,15,11,15,294,Goalie
955,1,71,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1767,1,71,Sith Happens,CAR,G,12,14,9,6,12,11,12,8,11,13,9,8,12,15,15,15,12,15,248,Goalie
1885,1,71,Peyton Kerns,CAR,G,10,12,5,9,11,5,5,8,5,5,5,8,13,15,15,15,15,15,155,Goalie
2009,1,71,Apollo Peed,CAR,G,10,10,5,5,15,6,10,5,9,13,9,8,10,15,15,15,8,15,155,Goalie
2148,1,71,rony mcdoudelberg,CAR,G,11,14,7,10,12,13,9,6,7,8,9,8,7,15,15,15,7,15,155,Goalie
1643,1,71,Luka Nogoalov,NBB,G,14,14,7,9,15,15,14,8,14,14,9,8,12,15,15,15,12,15,425,Goalie
1659,1,71,Asher Gibbons,NBB,G,12,12,7,10,13,12,12,10,13,12,7,8,13,15,15,15,11,15,258,Goalie
68,1,71,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,71,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
1246,1,71,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,71,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
2058,1,71,Net Man,QCC,G,11,11,10,10,12,12,12,10,10,12,10,8,12,15,15,15,12,15,231,Goalie
2103,1,71,Elias Adelberg,QCC,G,12,13,11,5,12,12,13,6,11,14,6,8,6,15,15,15,6,15,219,Goalie
1300,1,71,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1535,1,71,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1806,1,71,Ally Mathieson,REG,G,12,12,8,14,14,15,15,5,13,15,9,8,8,15,15,15,5,15,374,Goalie
2107,1,71,Zach Cuff Jr,REG,G,13,10,10,10,13,10,11,10,10,13,10,8,10,15,15,15,7,15,202,Goalie
1254,1,71,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1370,1,71,Beau Kavanagh,GFG,G,13,13,5,7,13,12,13,5,12,13,5,8,10,15,15,15,10,15,232,Goalie
1553,1,71,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1822,1,71,Bandit Heeler,GFG,G,12,12,10,11,14,13,13,10,13,14,10,8,13,15,15,15,12,15,343,Goalie
876,1,72,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
1221,1,72,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
2000,1,72,Peter Lasma,ANC,G,12,11,10,10,10,10,10,10,10,11,11,8,8,15,15,15,7,15,155,Goalie
900029,1,72,Nicholas Scalice,ANC,G,9,10,9,8,9,8,8,9,8,9,8,8,13,15,15,15,15,15,155,Goalie
772,1,72,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
1790,1,72,Tibuk Soonika,KEL,G,14,14,5,8,16,14,14,6,14,14,10,8,12,15,15,15,11,15,425,Goalie
2113,1,72,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
2241,1,72,Five-Hole Sieve,KEL,G,10,10,4,4,13,13,13,6,10,13,4,7,12,15,15,15,12,15,210,Goalie
660,1,72,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
958,1,72,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,72,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1560,1,72,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1965,1,72,Nelly Celly,MET,G,12,14,10,10,12,10,12,11,12,12,10,8,9,15,15,15,11,15,249,Goalie
2171,1,72,Bernard Lodge,MET,G,12,13,7,11,14,14,14,9,13,14,7,8,13,15,15,15,11,15,350,Goalie
956,1,72,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
1142,1,72,Cal St. Karsikz,VAN,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1526,1,72,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
1973,1,72,Yves D'Odeur,VAN,G,10,11,9,9,11,10,12,9,12,11,7,8,10,15,15,15,9,15,155,Goalie
2083,1,72,Scary Jerry,VAN,G,14,14,7,7,15,15,15,7,13,15,8,8,11,15,15,15,12,15,424,Goalie
2323,1,72,Gewmba Stolemamoney,VAN,G,12,12,8,5,11,10,10,9,11,13,5,8,10,15,15,15,5,15,155,Goalie
627,1,72,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
1313,1,72,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1819,1,72,Rhett Carpet,NL,G,13,14,6,6,15,15,15,5,14,15,6,8,12,15,15,15,12,15,425,Goalie
2116,1,72,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
2423,1,72,Ben Harrison,NL,G,9,11,9,9,12,10,10,9,9,15,10,8,11,15,15,15,11,15,197,Goalie
1798,1,72,Jim Wen,YUM,G,12,11,9,9,14,12,11,9,12,13,9,8,10,15,15,15,10,15,229,Goalie
1843,1,72,Ryker Johnasson,YUM,G,9,15,8,8,10,10,7,8,8,9,9,8,12,15,15,15,10,15,155,Goalie
1723,1,72,Jaxon Markstrom,COL,G,8,8,6,11,10,10,11,10,10,10,11,8,13,15,15,15,10,15,155,Goalie
1899,1,72,Ryan Burton,COL,G,13,14,8,9,10,9,9,7,9,13,7,8,6,15,15,15,5,15,155,Goalie
1984,1,72,Jason Fourium,COL,G,16,10,5,5,5,5,10,5,10,10,10,8,10,15,15,15,7,15,155,Goalie
1564,1,72,Wayne Holloway,DET,G,13,13,7,13,15,14,13,5,14,13,8,8,11,15,15,15,11,15,354,Goalie
2009,1,72,Apollo Peed,DET,G,10,10,5,5,15,6,10,5,9,13,9,8,10,15,15,15,8,15,155,Goalie
2354,1,72,Det EBUG,DET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
731,1,72,Jack Lewis,STL,G,11,11,10,9,12,11,12,11,12,12,7,8,8,15,15,15,11,15,199,Goalie
756,1,72,Jesse Hellanude,STL,G,5,5,5,5,18,5,5,5,5,5,5,8,6,15,15,16,7,15,155,Goalie
786,1,72,Roddy Ross,STL,G,10,15,5,5,10,10,10,6,8,10,10,8,10,15,15,15,10,15,155,Goalie
1521,1,72,Kay Lee,STL,G,14,14,11,11,13,14,13,11,14,14,11,8,12,15,15,15,13,15,419,Goalie
1881,1,72,Kyle Baretto,STL,G,12,13,10,11,14,14,14,9,13,14,9,8,13,15,15,15,11,15,363,Goalie
955,1,72,CAR EBUG,CAR,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1767,1,72,Sith Happens,CAR,G,13,15,5,5,14,13,13,5,13,14,5,8,13,15,15,15,13,15,348,Goalie
2148,1,72,rony mcdoudelberg,CAR,G,11,14,7,10,12,13,9,6,7,8,9,8,7,15,15,15,7,15,155,Goalie
1659,1,72,Asher Gibbons,NBB,G,12,12,7,10,13,12,12,10,13,12,7,8,13,15,15,15,11,15,258,Goalie
1885,1,72,Peyton Kerns,NBB,G,10,12,5,9,11,5,5,8,5,5,5,8,13,15,15,15,15,15,155,Goalie
68,1,72,Tyler Cannon,QCC,G,10,10,8,10,10,10,10,8,9,9,14,8,10,15,15,15,10,15,155,Goalie
625,1,72,Kevin Newman,QCC,G,11,11,9,10,11,11,11,5,11,11,8,8,9,15,15,15,11,15,155,Goalie
1246,1,72,Unstopab Owl,QCC,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1384,1,72,Skating Dino,QCC,G,13,13,6,10,13,13,13,7,13,13,10,8,10,15,15,15,10,15,271,Goalie
2058,1,72,Net Man,QCC,G,11,11,10,10,14,13,13,10,11,14,10,8,12,15,15,15,12,15,298,Goalie
2225,1,72,Bradiagh Lomax,QCC,G,7,8,7,8,15,7,8,6,6,12,9,8,10,15,15,15,13,15,155,Goalie
1300,1,72,Gumba Overdoo,REG,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1535,1,72,André Santiago,REG,G,11,11,7,9,13,9,9,6,11,13,5,8,11,15,15,15,9,15,155,Goalie
1806,1,72,Ally Mathieson,REG,G,13,13,8,5,15,15,16,5,14,15,9,8,8,15,15,15,9,15,404,Goalie
2107,1,72,Zach Cuff Jr,REG,G,13,10,10,10,13,10,11,10,10,13,10,8,10,15,15,15,7,15,202,Goalie
1254,1,72,Andrew Kiehl,GFG,G,10,15,8,10,9,6,7,7,10,8,6,8,12,15,15,15,11,15,155,Goalie
1370,1,72,Beau Kavanagh,GFG,G,13,13,5,7,15,13,15,5,14,14,5,8,12,15,15,15,12,15,364,Goalie
1553,1,72,C.J. Sparks,GFG,G,12,12,7,7,13,11,11,5,9,10,5,8,10,15,15,15,10,15,155,Goalie
1822,1,72,Bandit Heeler,GFG,G,12,12,10,11,14,13,13,10,13,14,10,8,13,15,15,15,12,15,343,Goalie
2418,1,72,Chad Chadwick,GFG,G,9,11,9,8,11,9,10,8,10,11,10,6,12,15,15,15,12,15,155,Goalie
876,1,73,ANC EBUG,ANC,G,15,12,7,7,12,12,12,7,12,12,7,8,11,15,15,16,11,15,246,Goalie
1221,1,73,Ted Lindsay,ANC,G,10,11,10,5,11,10,10,10,10,10,10,8,12,15,15,15,10,15,155,Goalie
2560,1,73,Meo Vanbiesbrouck,ANC,G,12,13,7,8,13,13,13,8,12,13,8,8,9,15,15,15,11,15,244,Goalie
772,1,73,Loic Therien,KEL,G,8,8,8,8,5,8,10,5,5,15,5,8,5,15,15,15,15,15,155,Goalie
2113,1,73,Sea Jebus,KEL,G,13,13,12,12,13,13,13,12,13,13,12,8,14,15,15,15,14,15,414,Goalie
2241,1,73,Five-Hole Sieve,KEL,G,11,11,5,5,13,13,13,7,13,13,5,8,14,15,15,15,14,15,288,Goalie
2270,1,73,Bradaigh Lomax,KEL,G,6,7,6,7,15,6,7,5,5,12,8,7,10,15,15,15,13,15,142,Goalie
660,1,73,Liam Bell,MET,G,11,11,11,11,11,11,11,11,11,5,5,8,5,15,15,15,10,15,155,Goalie
958,1,73,Walrus Walrus,MET,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1186,1,73,Scottey Crawfling,MET,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1560,1,73,Brent Turnerson,MET,G,14,14,10,12,16,13,13,11,13,14,10,8,10,15,15,15,12,15,421,Goalie
1965,1,73,Nelly Celly,MET,G,12,14,10,10,12,10,12,11,12,12,10,8,9,15,15,15,11,15,249,Goalie
2323,1,73,Gewmba Stolemamoney,MET,G,13,13,9,9,13,13,13,9,13,13,5,8,11,15,15,15,5,15,258,Goalie
956,1,73,Mertin Broduer,VAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
1142,1,73,Cal St. Karsikz,VAN,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
1526,1,73,Henrik Svensson,VAN,G,9,9,8,8,13,13,9,10,9,13,8,8,9,15,15,15,9,15,155,Goalie
2083,1,73,Scary Jerry,VAN,G,14,14,7,7,15,15,15,7,13,15,8,8,11,15,15,15,12,15,424,Goalie
2308,1,73,Joulu Kuusi,VAN,G,11,11,8,8,11,11,11,10,12,11,11,7,10,15,15,15,12,15,190,Goalie
627,1,73,Tim Allen Jr.,NL,G,9,9,8,8,13,12,13,8,10,13,9,8,12,15,15,15,8,15,189,Goalie
1313,1,73,MUNK LUCK,NL,G,12,12,7,7,12,11,12,7,12,12,7,8,11,15,15,15,11,15,200,Goalie
2116,1,73,Tummy Hurts,NL,G,14,14,7,6,15,15,15,8,14,15,7,8,10,15,15,15,11,15,425,Goalie
2423,1,73,Ben Harrison,NL,G,11,12,9,9,13,10,12,9,13,15,10,8,11,15,15,15,12,15,270,Goalie
2801,1,73,Rory Dallyn,NL,G,7,5,5,8,14,7,8,5,9,15,9,8,10,15,15,15,10,15,155,Goalie
1798,1,73,Jim Wen,YUM,G,12,14,9,9,15,12,12,9,13,13,9,8,12,15,15,15,12,15,317,Goalie
1843,1,73,Ryker Johnasson,YUM,G,9,15,8,8,10,10,7,8,8,9,9,8,12,15,15,15,10,15,155,Goalie
1984,1,73,Jason Fourium,COL,G,16,10,5,5,5,5,10,5,10,10,10,8,10,15,15,15,7,15,155,Goalie
2000,1,73,Peter Lasma,COL,G,12,11,10,10,10,10,10,10,10,11,11,8,8,15,15,15,7,15,155,Goalie
2236,1,73,Tanner Pitts,COL,G,12,13,4,9,13,13,12,4,12,12,8,8,12,15,15,15,11,15,242,Goalie
