id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,rookie,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
1943,High Haschdi,LW,0,TEX,63,9,10661,0,0,0,-3,0,0,0,0,0,0,0,0,48,NA,NA,NA,0,0,0,15,9,2,6,15,58,62,51,FALSE,91.8,1.4,2.4,38.7,20.4,228,131,63.5,3.1,154,95,61.8,1.7,Forward,Wing
1945,Basil Sivart,RD,0,TEX,63,9,11144,2,0,2,-1,0,0,0,0,0,0,0,0,247,NA,NA,NA,0,0,0,13,4,1,5,18,54,52,54,FALSE,96.1,2,2.3,36.7,24.8,214,132,61.8,0.6,156,100,60.9,0.3,Defense,Defense
20,Bobby Sharp,C,0,ATL,63,7,8794,2,7,9,-4,4,0,1,1,438,0,0,0,40,NA,NA,NA,0,0,0,6,2,3,0,14,59,65,50,FALSE,100.1,3,4.8,25.1,39.8,128,163,44,-4.6,88,127,40.9,-8.4,Forward,Center
75,Gabriel Johnson,RD,0,ATL,63,7,9821,0,3,3,-1,2,0,2,2,1268,0,0,0,113,NA,NA,NA,0,0,0,8,4,3,2,12,58,59,54,FALSE,101.4,2.6,3,26.9,36.7,119,171,41,-9.2,90,131,40.7,-8.9,Defense,Defense
178,Eko van Otter,RD,0,ATL,63,7,9994,1,1,2,-2,2,0,0,0,308,0,0,0,557,NA,NA,NA,0,0,0,18,2,3,7,18,61,55,64,FALSE,97.6,2.8,3.5,35.1,34.7,166,153,52,8.4,123,115,51.7,8.5,Defense,Defense
179,Dick Clapper,RW,0,ATL,63,7,10036,0,5,5,4,0,0,0,0,1148,0,0,0,366,NA,NA,NA,0,0,0,13,9,3,2,20,65,64,62,FALSE,103.6,3,1.3,35.9,27.5,134,136,49.6,4.1,111,97,53.4,10.4,Forward,Wing
774,Jack Nishimori,C,0,ATL,63,7,7892,1,2,3,-5,0,0,0,0,0,0,0,0,134,NA,NA,NA,0,0,0,10,2,4,3,20,63,62,57,FALSE,95,1.9,4.2,29.2,36.7,118,134,46.8,-0.1,88,109,44.7,-2.6,Forward,Center
806,Michael Withecheck,LD,0,ATL,63,7,10951,1,4,5,-2,2,1,0,1,1268,0,0,0,561,NA,NA,NA,0,0,0,7,7,6,13,14,68,56,77,FALSE,98.1,2.8,3.6,33.2,34.7,159,153,51,6.6,118,114,50.9,7.1,Defense,Defense
1137,Jay Sink,LD,0,ATL,63,7,7139,0,2,2,-2,0,0,0,0,0,0,0,0,178,NA,NA,NA,0,0,0,8,4,5,8,13,64,53,73,FALSE,97,2.6,3.6,28.4,30,95,107,47,0.1,73,84,46.5,0.1,Defense,Defense
1143,Angus McFife XVIII,RD,0,ATL,63,7,7644,0,0,0,-2,2,0,0,0,318,0,0,0,273,NA,NA,NA,0,0,0,13,4,5,6,6,55,50,56,FALSE,96.9,2.6,3.6,30.6,31.1,103,111,48.1,1.6,79,90,46.7,0.4,Defense,Defense
1442,Towelie,LW,0,ATL,63,7,7587,0,1,1,-5,4,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,3,8,1,7,10,47,49,41,FALSE,94.1,1.9,4.3,31.3,35.6,120,131,47.8,1.3,90,104,46.4,-0.1,Forward,Wing
1701,Puddles O'Duck,LD,0,ATL,63,7,8648,0,2,2,-1,0,0,0,0,0,0,0,0,270,NA,NA,NA,0,0,0,14,5,5,12,7,62,46,76,FALSE,101.6,2.6,3,27.1,37.8,120,172,41.1,-9.1,91,133,40.6,-9.1,Defense,Defense
1751,Pablo Salvatici,LW,0,ATL,63,7,10098,5,3,8,4,4,1,0,1,1138,0,0,0,401,NA,NA,NA,0,0,0,12,15,4,12,28,63,68,57,FALSE,103.6,2.9,1.3,35.8,27.3,137,138,49.8,4.4,112,99,53.1,10.1,Forward,Wing
1775,Anton Mihailov,C,0,ATL,63,7,10318,2,3,5,4,0,0,2,2,1138,0,0,0,476,NA,NA,NA,0,0,0,10,10,3,13,21,75,69,74,FALSE,103.6,2.9,1.2,35.6,27.3,140,140,50,4.7,113,101,52.8,9.7,Forward,Center
1831,Paul Binder,LW,0,ATL,63,7,8511,3,4,7,-4,0,0,0,0,0,0,0,0,366,NA,NA,NA,0,0,0,16,4,2,9,17,61,61,53,FALSE,99.7,3.1,4.9,25.6,39.3,127,159,44.4,-3.9,89,123,42,-6.8,Forward,Wing
1890,Pavel Jeziak,RW,0,ATL,63,7,8211,4,0,4,-5,2,1,0,1,428,0,0,0,35,NA,NA,NA,0,0,0,13,4,8,9,18,61,62,56,FALSE,94.6,1.9,4.2,29.7,35.8,119,132,47.4,0.7,87,107,44.8,-2.3,Forward,Wing
1970,Salzberger Lillehammersson,RW,0,ATL,63,7,8543,2,3,5,-4,0,0,1,1,428,0,0,0,134,NA,NA,NA,0,0,0,9,4,4,8,18,60,62,54,FALSE,99.9,3.2,5,25.3,39.2,122,155,44,-4.4,84,121,41,-8.2,Forward,Wing
10,Cassius Darrow,RD,0,SEA,63,12,15313,2,3,5,-1,2,0,0,0,0,0,0,0,94,NA,NA,NA,0,0,0,17,5,3,20,17,54,55,51,FALSE,101,2.8,3.1,29.3,35.5,232,288,44.6,-7.6,176,215,45,-9,Defense,Defense
437,Oliver Cleary,LD,0,SEA,63,12,12283,0,4,4,3,4,0,0,0,0,0,0,0,325,NA,NA,NA,0,0,0,12,9,6,15,15,60,52,66,FALSE,101.7,2.4,1.5,33.1,27.1,198,184,51.8,3.3,148,126,54,4.5,Defense,Defense
605,Pojo Biscuit,RD,0,SEA,63,12,15755,3,5,8,6,0,0,0,0,408,0,0,0,531,NA,NA,NA,0,0,0,20,7,1,24,36,57,54,57,FALSE,101.8,4.6,3.2,37.2,29.6,268,241,52.7,5.1,207,174,54.3,5.8,Defense,Defense
687,Kriss Darzins,LW,0,SEA,63,12,13132,3,7,10,3,0,0,0,0,408,0,0,0,0,NA,NA,NA,0,0,0,15,11,6,12,30,63,68,54,FALSE,103.6,4,3.1,34,38.8,203,259,43.9,-8.1,165,189,46.6,-6.1,Forward,Wing
934,Rhys Pritchard,LW,0,SEA,63,12,16395,5,9,14,6,0,1,2,3,1241,0,0,0,127,NA,NA,NA,0,0,0,32,8,2,8,31,69,77,56,FALSE,103.1,2.9,1.4,33.3,25.9,257,225,53.3,6,192,157,55,6.5,Forward,Wing
971,Reid Sutherland,RW,0,SEA,63,12,13973,3,5,8,5,2,1,1,2,1241,0,0,0,181,NA,NA,NA,0,0,0,25,7,0,11,29,56,62,49,FALSE,105.6,4.6,3.2,33.8,39.6,197,258,43.3,-9,160,189,45.8,-7.2,Forward,Wing
1215,Jean-Uhtred Soderberg-Tremblay,C,0,SEA,63,12,15599,1,5,6,0,0,0,0,0,498,0,0,0,518,NA,NA,NA,0,0,0,19,16,8,18,31,69,57,72,FALSE,98.3,3.5,3.5,34.1,29.1,254,236,51.8,3.7,187,172,52.1,2.2,Forward,Center
1219,Daud Ramza,C,0,SEA,63,12,12598,5,6,11,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,12,5,4,17,17,60,63,53,FALSE,104,4,3.1,33.4,39.4,198,259,43.3,-9,162,189,46.2,-6.8,Forward,Center
1246,Dee Centerman IV,LD,0,SEA,63,12,15071,1,7,8,5,0,0,0,0,0,0,0,0,335,NA,NA,NA,0,0,0,22,10,4,15,26,58,49,64,FALSE,101.5,4.4,3.2,36.2,29.8,260,241,51.9,3.9,201,173,53.7,4.8,Defense,Defense
1261,Liam Slate,RW,0,SEA,63,12,16155,4,5,9,4,2,0,2,2,1331,0,0,0,0,NA,NA,NA,0,0,0,9,8,6,6,34,67,72,58,FALSE,101.5,2.7,1.7,33.3,26.2,258,223,53.6,6.4,191,156,55,6.5,Forward,Wing
1367,Calvin Hobbes,C,0,SEA,63,12,16351,3,4,7,2,0,0,1,1,1241,0,0,0,154,NA,NA,NA,0,0,0,16,6,11,26,35,70,66,68,FALSE,100,2.4,1.9,32.7,26.2,255,223,53.3,6,190,157,54.8,6.1,Forward,Center
1428,Vaseline Podcalzone,RW,0,SEA,63,12,14960,6,6,12,0,0,0,0,0,498,0,0,0,192,NA,NA,NA,0,0,0,24,5,8,11,36,64,70,56,FALSE,98.7,3.5,3.5,32.8,29.3,242,230,51.3,2.8,176,169,51,0.5,Forward,Wing
1506,William Salming,LW,0,SEA,63,12,15175,3,6,9,1,4,0,0,0,498,0,0,0,400,NA,NA,NA,0,0,0,28,3,7,11,36,61,69,51,FALSE,99.3,3.5,3.3,33.3,29,242,232,51.1,2.5,176,169,51,0.5,Forward,Wing
1864,Daryl Urquhart,RD,0,SEA,63,12,11908,0,2,2,3,7,0,0,0,0,0,0,0,105,NA,NA,NA,1,0,1,10,7,4,9,17,54,51,55,FALSE,101.8,2.4,1.5,33.2,27.5,195,184,51.5,2.8,146,126,53.7,4.1,Defense,Defense
1892,Kermit Murphy,LD,0,SEA,63,12,16756,3,3,6,-1,4,1,0,1,1331,0,0,0,262,NA,NA,NA,0,0,0,12,8,6,10,30,67,66,66,FALSE,101,2.8,3.1,29.4,35.6,234,288,44.8,-7.3,176,215,45,-9,Defense,Defense
76,Samuel Michaud,RD,0,PHI,63,6,8867,0,0,0,3,0,0,0,0,273,0,0,0,652,NA,NA,NA,0,0,0,12,1,2,14,11,60,55,62,FALSE,106.3,1.8,0.5,24.5,39.4,116,172,40.3,3.3,78,129,37.7,0.7,Defense,Defense
111,Bork Lazer,RD,0,PHI,63,6,8892,1,3,4,2,0,0,0,0,0,0,0,0,652,NA,NA,NA,0,0,0,9,4,3,10,5,63,56,67,FALSE,108.6,3.5,2.6,22.7,38.9,95,152,38.5,0.5,75,117,39.1,2.7,Defense,Defense
236,Rex Kirkby,LD,0,PHI,63,6,8579,0,1,1,-7,6,0,0,0,0,0,0,0,268,NA,NA,NA,0,0,0,6,3,1,9,6,52,47,57,FALSE,96,0.9,3.9,18.6,45,108,188,36.5,-2.5,77,140,35.5,-2.7,Defense,Defense
249,Frederick Wanesly,C,0,PHI,63,6,8269,1,2,3,-2,0,0,0,0,0,0,0,0,218,NA,NA,NA,0,0,0,6,1,1,4,8,61,65,55,FALSE,104.8,2.7,3.6,22.4,49.6,96,189,33.7,-6.7,68,147,31.6,-8.6,Forward,Center
452,First-Name Last-Name,C,0,PHI,63,6,8987,5,1,6,0,2,0,0,0,167,0,0,0,259,NA,NA,NA,0,0,0,6,3,2,11,19,71,77,59,FALSE,105.7,2.9,2.9,23.1,42.1,116,186,38.4,0.5,89,139,39,2.9,Forward,Center
750,Kaarlo Kekkonen,LW,0,PHI,63,6,8988,0,0,0,-1,2,0,0,0,260,0,0,0,637,NA,NA,NA,0,0,0,6,5,7,12,19,66,67,61,FALSE,99.2,0.4,0.9,21.8,31.1,110,139,44.2,8.7,78,103,43.1,8.3,Forward,Wing
1014,Evil AllBran,LW,0,PHI,63,6,8344,1,6,7,1,0,0,0,0,167,0,0,0,0,NA,NA,NA,0,0,0,8,4,1,4,15,59,68,48,FALSE,108,3.1,2.6,21.6,41.8,109,180,37.7,-0.6,82,132,38.3,1.7,Forward,Wing
1148,Patrick Shepherd,C,0,PHI,63,6,8870,0,0,0,-1,0,0,0,0,260,0,0,0,259,NA,NA,NA,0,0,0,20,5,1,6,4,60,59,57,FALSE,99.4,0.4,0.9,20.7,32.3,109,149,42.2,6,77,110,41.2,5.7,Forward,Center
1173,Adam Friedland,LD,0,PHI,63,6,8835,0,3,3,1,4,0,0,0,154,0,0,0,246,NA,NA,NA,0,0,0,10,3,5,13,10,67,54,76,FALSE,107.5,3,2.6,21.8,41,92,164,35.9,-3.1,74,126,37,-0.3,Defense,Defense
1258,James Kimanje,RW,0,PHI,63,6,8378,1,2,3,1,0,0,0,0,167,0,0,0,184,NA,NA,NA,0,0,0,14,4,2,10,8,58,58,53,FALSE,108.2,3.1,2.7,21.1,39.9,107,171,38.5,0.6,80,126,38.8,2.4,Forward,Wing
1316,Igor Victory,RW,0,PHI,63,6,9011,1,0,1,-1,0,0,0,0,260,0,0,0,671,NA,NA,NA,0,0,0,18,7,3,7,8,72,67,72,FALSE,99.2,0.4,0.9,21.4,31.2,109,139,44,8.3,77,103,42.8,7.8,Forward,Wing
1320,TURG TURG,RW,0,PHI,63,6,8109,1,2,3,-2,4,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,10,3,1,13,9,59,60,54,FALSE,104.3,2.7,3.6,23.1,49.3,97,193,33.4,-7.1,71,149,32.3,-7.7,Forward,Wing
1370,Nathan Thomas,LD,0,PHI,63,6,8595,0,3,3,4,2,0,0,0,273,0,0,0,241,NA,NA,NA,0,0,0,13,12,2,14,13,70,48,81,FALSE,107.6,2.2,0.4,25.4,39.6,121,177,40.6,3.9,81,133,37.9,1,Defense,Defense
1882,Ric Charlesworth,LW,0,PHI,63,6,8089,3,1,4,-2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,4,3,0,0,12,54,64,42,FALSE,104.4,2.7,3.6,23.1,49.8,99,190,34.3,-5.9,71,148,32.4,-7.4,Forward,Wing
2166,Hans Graf,RD,0,PHI,63,6,8697,0,1,1,-7,2,0,0,0,154,0,0,0,169,NA,NA,NA,0,0,0,7,1,1,6,8,61,52,65,TRUE,95.9,0.9,3.9,18.5,44.3,106,187,36.2,-3,77,139,35.6,-2.4,Defense,Defense
89,Alexander Roach,C,0,BUF,64,11,14925,1,6,7,3,2,0,1,1,1116,0,0,0,761,NA,NA,NA,0,0,0,25,6,3,18,30,71,74,58,FALSE,97.2,3.6,3,48.6,29.8,333,183,64.5,10.7,244,149,62.1,7.8,Forward,Center
150,Jaska Seppala,RW,0,BUF,64,11,14800,2,3,5,-7,0,0,1,1,1333,0,0,0,19,NA,NA,NA,0,0,0,19,9,3,1,42,63,72,51,FALSE,92.9,2.4,4.3,44.2,34,294,222,57,-1.2,223,175,56,-1.7,Forward,Wing
299,Chimkin Wing,RW,0,BUF,64,11,13979,4,8,12,2,2,0,2,2,1116,0,0,0,14,NA,NA,NA,0,0,0,16,2,5,8,39,65,79,49,FALSE,97.2,3.6,3.1,48.2,29.7,325,177,64.7,10.8,239,142,62.7,8.7,Forward,Wing
536,Nicholas Owens,LD,0,BUF,64,11,14292,0,3,3,-6,2,0,1,1,288,0,1,1,817,NA,NA,NA,0,0,0,15,5,3,9,31,64,61,63,FALSE,92.2,2.2,3.8,38.5,28.4,275,199,58,0.4,205,150,57.7,0.9,Defense,Defense
545,Aron Hernadivic,RD,0,BUF,64,11,10811,1,0,1,1,2,0,0,0,15,0,0,0,286,NA,NA,NA,0,0,0,22,5,5,7,30,63,56,64,FALSE,99.2,2.4,2.4,47.3,41.1,247,200,55.3,-3.7,188,169,52.7,-6.6,Defense,Defense
568,Augustus Wang,LD,0,BUF,64,11,10585,1,4,5,1,5,0,0,0,0,0,0,0,348,NA,NA,NA,1,0,1,0,5,5,6,20,62,55,68,FALSE,99,2.5,2.5,47.1,39.4,243,189,56.3,-2.2,182,158,53.5,-5.2,Defense,Defense
794,Jack Kanoff,LW,0,BUF,64,11,14481,0,9,9,-5,2,0,1,1,426,0,1,1,779,NA,NA,NA,0,0,0,19,7,4,14,29,63,72,51,FALSE,93.4,2.4,4.1,44.7,33.6,295,217,57.6,-0.2,222,172,56.3,-1.2,Forward,Wing
1130,Emilia Bergman,RD,0,BUF,64,11,15437,3,3,6,2,0,0,0,0,1254,1,0,1,826,NA,NA,NA,0,0,0,18,6,2,17,35,66,64,64,FALSE,98.2,3.5,3,45.8,31.3,301,209,59,2,231,154,60,4.5,Defense,Defense
1170,Steve Harrington,LW,0,BUF,64,11,14167,8,2,10,2,2,2,0,2,1116,0,0,0,102,NA,NA,NA,0,0,0,11,8,1,1,47,66,79,50,FALSE,97.6,3.6,3.1,47.3,30.3,322,185,63.5,9,237,151,61.1,6.2,Forward,Wing
1676,Konstantin Selich,C,0,BUF,64,11,10606,1,3,4,0,2,0,0,0,0,0,0,0,279,NA,NA,NA,0,0,0,10,7,6,7,22,58,58,54,TRUE,99.1,2.1,2.1,38.3,32.8,198,186,51.6,-8.5,157,132,54.3,-3.8,Forward,Center
1837,Bean Beanman,LD,0,BUF,64,11,14227,4,5,9,1,4,0,0,0,352,0,0,0,350,NA,NA,NA,0,0,0,15,15,3,10,31,57,54,59,FALSE,97.7,3.5,3.2,44.2,31.7,294,216,57.6,-0.2,226,162,58.2,1.8,Defense,Defense
1867,KEKW Kekkonen,C,0,BUF,64,11,14207,2,2,4,-6,2,0,0,0,426,0,0,0,406,NA,NA,NA,0,0,0,12,7,2,9,41,58,66,48,FALSE,94.1,2.4,4,43.3,35,290,226,56.2,-2.4,219,179,55,-3.3,Forward,Center
1968,Billy Brooks,RD,0,BUF,64,11,13677,1,4,5,-5,7,0,0,0,79,0,0,0,423,NA,NA,NA,1,1,0,14,11,6,19,33,55,50,58,FALSE,92.9,2.2,3.6,38.8,27.9,280,194,59.1,2,205,145,58.6,2.2,Defense,Defense
2154,Greyson Cooper,RW,0,BUF,64,11,11507,2,0,2,0,4,1,0,1,505,0,0,0,382,NA,NA,NA,0,0,0,20,8,2,14,25,58,58,54,FALSE,99.8,2,2,35.9,34.6,196,200,49.5,-11.5,154,145,51.5,-7.8,Forward,Wing
2161,Daniel Merica Jr,LW,0,BUF,64,11,10949,2,5,7,0,4,0,0,0,79,0,0,0,308,NA,NA,NA,0,0,0,13,12,6,14,24,60,63,55,FALSE,99.4,2,2,37.2,33.4,202,193,51.1,-9.2,158,138,53.4,-5.1,Forward,Wing
40,Corey Kennedy,LD,0,CHI,64,23,27273,3,7,10,6,4,0,0,0,97,0,0,0,369,NA,NA,NA,0,0,0,33,21,3,36,51,58,53,60,FALSE,102,3.2,2.4,35.1,33.6,517,488,51.4,-9.6,360,358,50.1,-10.7,Defense,Defense
54,Martijn Westbroek,LW,0,CHI,64,23,27516,14,15,29,21,8,0,0,0,0,0,0,0,516,NA,NA,NA,0,0,0,10,8,9,37,64,64,76,50,FALSE,106,5.5,2.7,38.8,33.1,519,475,52.2,-8.4,389,352,52.5,-7.4,Forward,Wing
55,Daniel Smeb,RW,0,CHI,64,23,27386,10,15,25,21,4,0,0,0,0,0,0,0,495,NA,NA,NA,0,0,0,26,6,7,0,53,58,69,46,FALSE,105.9,5.5,2.7,39.1,33.1,520,472,52.4,-8.1,390,349,52.8,-7,Forward,Wing
157,Mats Marner,LW,0,CHI,64,23,29732,7,14,21,6,4,1,2,3,1738,0,0,0,179,NA,NA,NA,0,0,0,31,14,7,27,104,71,81,56,FALSE,98.4,2.6,1.8,46.9,25.4,678,403,62.7,7.4,493,286,63.3,8.9,Forward,Wing
370,Patric Twist,RW,0,CHI,64,23,29227,5,7,12,5,0,0,0,0,554,0,0,0,1180,NA,NA,NA,0,0,0,61,17,10,23,51,63,64,56,FALSE,98.1,2.6,2,45.3,25.7,655,400,62.1,6.3,473,288,62.2,7.1,Forward,Wing
435,Disisde Dayudie,RD,0,CHI,64,23,29962,4,7,11,14,2,0,1,1,507,0,0,0,1407,NA,NA,NA,0,0,0,36,11,10,28,49,61,56,62,FALSE,101,3.9,2.1,43.3,25.9,650,386,62.7,7.2,468,286,62.1,6.9,Defense,Defense
583,Ryan Shepard,C,0,CHI,64,23,28936,7,22,29,22,4,1,0,1,554,0,0,0,1240,NA,NA,NA,0,0,0,37,13,8,9,71,68,72,59,FALSE,106.4,5.7,2.8,38.7,33.3,519,480,52,-8.8,390,358,52.1,-8,Forward,Center
700,Justin Keahi,LW,0,CHI,64,23,28403,3,7,10,6,5,0,0,0,0,0,0,0,585,NA,NA,NA,1,0,1,62,27,5,19,59,63,67,54,FALSE,100.7,3.4,2.6,37.3,31.1,606,421,59,1.6,422,318,57,-0.7,Forward,Wing
703,Akira Ren,LD,0,CHI,64,23,30375,2,13,15,15,6,0,1,1,1785,0,0,0,738,NA,NA,NA,0,0,0,20,10,9,27,65,65,59,70,FALSE,101.3,4,2.1,43.2,25.9,647,381,62.9,7.5,464,281,62.3,7.2,Defense,Defense
768,Ryuuji Minamino,RW,0,CHI,64,23,29521,11,10,21,7,2,1,2,3,1738,0,0,0,93,NA,NA,NA,0,0,0,45,14,8,2,55,63,73,49,FALSE,101,3.5,2.6,37.4,31.1,602,417,59.1,1.7,422,314,57.3,-0.2,Forward,Wing
933,Jukka Timonen,RD,0,CHI,64,23,29242,2,9,11,7,6,1,1,2,1785,0,0,0,690,NA,NA,NA,0,0,0,44,9,6,33,57,63,68,56,FALSE,102.3,3.4,2.4,35.1,33.5,516,486,51.5,-9.5,359,357,50.1,-10.7,Defense,Defense
1144,Gudmundur Kristjansson,C,0,CHI,64,23,30187,8,11,19,6,2,1,2,3,1641,0,0,0,649,NA,NA,NA,0,0,0,14,18,9,30,85,73,74,68,FALSE,100.5,3.4,2.6,37.8,30.8,614,421,59.3,2.1,430,317,57.6,0.1,Forward,Center
1376,Tanjiro Kamado,LD,0,CHI,64,23,30010,6,12,18,12,2,0,1,1,507,0,0,0,1422,NA,NA,NA,0,0,0,11,15,18,28,69,64,58,69,FALSE,101,4.2,2.7,43.6,30.8,630,438,59,1.6,473,325,59.3,2.8,Defense,Defense
1917,Nike Kickz Jr,C,0,CHI,64,23,28245,5,8,13,6,6,0,0,0,554,0,0,0,0,NA,NA,NA,0,0,0,22,10,9,25,77,60,59,55,FALSE,98.3,2.7,2,46.2,25.7,666,404,62.2,6.6,484,290,62.5,7.7,Forward,Center
1969,Shion Okamoto,RD,0,CHI,64,23,28277,6,9,15,12,2,0,0,0,0,0,0,0,405,NA,NA,NA,0,0,0,46,19,8,36,73,56,52,57,FALSE,100.9,4.3,2.7,43.5,30.4,626,433,59.1,1.8,470,321,59.4,3,Defense,Defense
86,Aaron Wilson,LW,0,HAM,64,17,20915,5,8,13,5,0,1,2,3,1485,0,0,0,223,NA,NA,NA,0,0,0,19,7,3,1,52,63,74,50,FALSE,102.4,3,1.9,38.8,34.9,366,338,52,1,288,251,53.4,2.7,Forward,Wing
457,Theo Morgan,LW,0,HAM,64,17,21082,5,8,13,3,2,0,0,0,535,0,0,0,1045,NA,NA,NA,0,0,0,34,7,7,3,55,61,69,51,FALSE,101.4,3.7,3.1,34.9,34.2,365,373,49.5,-2.8,261,267,49.4,-3.2,Forward,Wing
539,Ursin Zimmermann,RD,0,HAM,64,17,19891,4,7,11,5,6,0,0,0,30,0,0,0,451,NA,NA,NA,0,0,0,17,5,10,25,48,56,56,55,FALSE,103.1,3,2,36.7,41.2,362,405,47.2,-6.3,266,308,46.3,-8,Defense,Defense
669,Zlatan Ibrahimovic Jr,LD,0,HAM,64,17,19980,0,7,7,7,0,0,0,0,403,0,0,0,368,NA,NA,NA,0,0,0,26,14,9,48,33,68,55,79,FALSE,104,3.4,2.1,37.7,41.4,366,404,47.5,-5.8,269,306,46.8,-7.3,Defense,Defense
731,Luc-Pierre Lespineau-Lebrunette,RD,0,HAM,64,17,19705,7,5,12,17,4,0,0,0,52,0,0,0,396,NA,NA,NA,0,0,0,21,3,5,19,37,66,59,70,FALSE,106,4.9,1.7,43.4,32.3,416,310,57.3,8.9,320,235,57.7,9,Defense,Defense
801,Mitchell van der Heijden,C,0,HAM,64,17,21183,7,17,24,4,2,0,3,3,1485,0,0,0,241,NA,NA,NA,0,0,0,26,11,7,10,54,70,77,58,FALSE,101.5,4.6,3.7,44.6,41.6,426,383,52.7,2.1,325,298,52.2,0.9,Forward,Center
922,Rikard Hammarberg,C,0,HAM,64,17,20987,3,3,6,4,5,0,0,0,571,0,0,0,1090,NA,NA,NA,1,0,1,40,13,6,10,42,67,67,63,FALSE,101.6,2.8,2,38.2,35.6,365,341,51.7,0.6,285,257,52.6,1.4,Forward,Center
968,Guy O'Shea,RD,0,HAM,64,17,22483,3,5,8,-10,2,0,1,1,1623,0,0,0,1034,NA,NA,NA,0,0,0,13,9,4,59,51,63,67,57,FALSE,95.5,2.9,4.5,36.5,36.3,368,382,49.1,-3.4,278,276,50.2,-2.1,Defense,Defense
971,Reid Sutherland,C,0,HAM,64,17,20685,7,10,17,3,2,0,0,0,476,0,0,0,592,NA,NA,NA,0,0,0,26,7,13,32,56,65,73,55,FALSE,101.2,3.7,3.1,34.5,33.2,361,372,49.2,-3.1,258,262,49.6,-2.9,Forward,Center
1038,Evangelos Giannopoulos,LD,0,HAM,64,17,21385,2,7,9,14,2,1,1,2,1623,0,0,0,500,NA,NA,NA,0,0,0,15,6,2,27,49,64,58,68,FALSE,105,4.9,2.1,43.2,32.7,416,308,57.5,9.1,320,233,57.9,9.3,Defense,Defense
1196,Devin Basher,LW,0,HAM,64,17,21331,9,9,18,5,2,2,1,3,1485,0,0,0,570,NA,NA,NA,0,0,0,28,18,11,14,69,64,75,50,FALSE,102,4.5,3.4,44.3,41.5,420,380,52.5,1.8,320,294,52.1,0.8,Forward,Wing
1213,Cup Noodle,LD,0,HAM,64,17,21197,3,2,5,-5,2,0,0,0,433,0,0,0,1097,NA,NA,NA,0,0,0,15,13,5,22,40,55,52,55,TRUE,97.3,3.3,4.2,37.2,36.2,373,380,49.5,-2.7,282,273,50.8,-1.2,Defense,Defense
1312,Lassi Suhonen,RW,0,HAM,64,17,19311,6,4,10,6,0,0,0,0,36,0,0,0,0,NA,NA,NA,0,0,0,4,8,2,12,43,58,61,54,FALSE,102.4,3,1.9,38.7,34.7,365,338,51.9,0.9,286,252,53.2,2.3,Forward,Wing
1353,Stan Q. Next,RW,0,HAM,64,17,19383,2,9,11,7,10,0,0,0,43,0,0,0,85,NA,NA,NA,0,0,0,16,12,9,18,36,55,61,49,FALSE,102.4,4.7,3.4,44.1,41.3,419,375,52.8,2.3,318,293,52,0.7,Forward,Wing
1876,Danny C,RW,0,HAM,64,17,19183,1,10,11,5,4,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,8,8,2,6,20,56,60,49,FALSE,102.3,3.8,2.8,35.3,33.6,363,362,50.1,-1.8,259,256,50.3,-1.9,Forward,Wing
98,Hugh Jazz,LD,0,TOR,64,5,6232,0,3,3,-1,0,0,0,0,337,0,0,0,115,NA,NA,NA,0,0,0,8,1,3,5,5,57,58,56,FALSE,109,3.1,3.7,20.6,61,65,176,27,2.4,46,136,25.3,-1.4,Defense,Defense
327,Alex Marshall,LW,0,TOR,64,5,6003,0,2,2,-9,2,0,0,0,322,0,0,0,167,NA,NA,NA,0,0,0,10,0,1,2,6,49,60,36,FALSE,94.4,1.3,7.2,20.2,59.4,66,168,28.2,4.2,47,119,28.3,3.2,Forward,Wing
382,Nick Brain,RW,0,TOR,64,5,5898,0,2,2,-9,0,0,0,0,147,0,0,0,266,NA,NA,NA,0,0,0,5,2,0,14,8,52,60,44,FALSE,95.8,2,7.9,21.7,59.1,65,166,28.1,4.1,48,118,28.9,4.1,Forward,Wing
481,Ruslan Zaporozhets,RW,0,TOR,64,5,6059,2,0,2,-3,0,0,0,0,0,0,0,0,541,NA,NA,NA,0,0,0,10,3,0,6,8,56,59,49,FALSE,108,3.3,5.2,19.6,60,57,165,25.7,0.4,40,120,25,-1.7,Forward,Wing
490,Jimmy Slothface,C,0,TOR,64,5,5694,1,3,4,-8,4,0,0,0,162,0,0,0,30,NA,NA,NA,0,0,0,3,2,3,12,12,55,61,46,FALSE,97.1,2,7.2,21.6,60.2,65,171,27.5,3.2,48,122,28.2,3.1,Forward,Center
