id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,rookie,pos,pos_broad
67,Geezus Kryyst,G,0,TBB,65,1,9,0,0,0,5,5,0,0,0,0.999,55,FALSE,Goalie,Goalie
99,Harry Carpet,G,0,TOR,65,6,329,2,4,0,241,218,23,4.19,0,0.905,73,FALSE,Goalie,Goalie
135,Mat Smith,G,0,CHI,65,17,1022,10,7,0,590,547,43,2.52,2,0.927,80,FALSE,Goalie,Goalie
232,Luca Del Vecchio,G,0,BAP,65,5,297,1,4,0,179,163,16,3.23,0,0.911,77,FALSE,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,65,7,443,3,2,2,342,317,25,3.39,0,0.927,88,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,TBB,65,24,1442,14,9,1,851,779,72,3,2,0.915,76,FALSE,Goalie,Goalie
595,Cillian Kavanagh,G,0,TEX,65,4,225,0,4,0,195,179,16,4.26,0,0.918,74,FALSE,Goalie,Goalie
596,A Jobin,G,0,HAM,65,11,663,5,4,2,444,410,34,3.08,0,0.923,83,FALSE,Goalie,Goalie
834,Elizabeth Doyle,G,0,BUF,65,18,1103,10,7,1,589,543,46,2.5,0,0.922,79,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,LAP,65,20,1198,16,4,0,603,565,38,1.9,3,0.937,82,FALSE,Goalie,Goalie
1095,Osada Tamura,G,0,SFP,65,1,7,0,0,0,7,4,3,9.99,0,0.571,28,TRUE,Goalie,Goalie
1142,Vincent Mietitore,G,0,EDM,65,1,0,0,0,0,2,2,0,0,0,0.999,54,FALSE,Goalie,Goalie
1268,Nicolae Antonescu,G,0,SFP,65,10,593,4,5,1,435,405,30,3.03,1,0.931,82,FALSE,Goalie,Goalie
1330,Evgeni Petrov,G,0,ATL,65,12,730,7,3,2,401,366,35,2.87,0,0.913,75,FALSE,Goalie,Goalie
1374,Tyler Ward,G,0,EDM,65,4,244,0,3,1,172,155,17,4.17,0,0.901,74,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,65,7,438,3,3,1,303,283,20,2.73,0,0.934,85,FALSE,Goalie,Goalie
2279,IStawp Puques,G,0,TOR,65,1,31,0,0,0,11,9,2,3.8,0,0.818,41,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,65,6,357,2,4,0,241,219,22,3.69,0,0.909,77,FALSE,Goalie,Goalie
2451,Podan Podanovic,G,0,TEX,65,2,12,0,0,0,16,16,0,0,0,0.999,60,TRUE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,65,14,858,7,6,1,520,486,34,2.38,1,0.935,82,TRUE,Goalie,Goalie
36,Name Redacted,G,0,MAN,66,4,186,0,4,0,130,111,19,6.13,0,0.854,56,FALSE,Goalie,Goalie
99,Harry Carpet,G,0,TOR,66,10,629,4,5,1,357,322,35,3.34,0,0.902,75,FALSE,Goalie,Goalie
135,Mat Smith,G,0,CHI,66,14,838,10,4,0,396,360,36,2.58,0,0.909,73,FALSE,Goalie,Goalie
198,Meeka Keprosoft,G,0,HAM,66,3,178,0,3,0,159,142,17,5.71,0,0.893,79,TRUE,Goalie,Goalie
432,Mertin Brodeur,G,0,MAN,66,1,52,0,0,0,37,34,3,3.43,0,0.919,81,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,CGY,66,5,311,1,3,1,203,185,18,3.47,0,0.911,81,FALSE,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,66,7,421,3,3,1,248,224,24,3.41,0,0.903,77,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,TBB,66,10,605,6,3,1,355,320,35,3.47,0,0.901,77,FALSE,Goalie,Goalie
566,Thor Odinson,G,0,SEA,66,1,46,0,0,0,24,19,5,6.46,0,0.792,37,FALSE,Goalie,Goalie
595,Cillian Kavanagh,G,0,TEX,66,4,198,0,4,0,137,115,22,6.67,0,0.839,53,FALSE,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,66,1,60,0,1,0,29,22,7,7,0,0.759,25,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,66,6,389,2,3,1,206,188,18,2.77,0,0.913,78,FALSE,Goalie,Goalie
834,Elizabeth Doyle,G,0,BUF,66,16,977,9,6,1,507,463,44,2.7,1,0.913,76,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,LAP,66,9,547,4,5,0,235,212,23,2.52,0,0.902,68,FALSE,Goalie,Goalie
1268,Nicolae Antonescu,G,0,SFP,66,6,407,2,3,1,184,168,16,2.36,1,0.913,75,FALSE,Goalie,Goalie
1330,Evgeni Petrov,G,0,ATL,66,21,1239,16,5,0,533,474,59,2.86,2,0.889,66,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,66,8,478,4,4,0,248,227,21,2.63,0,0.915,79,FALSE,Goalie,Goalie
1823,Walrus Walrus,G,0,HAM,66,1,58,0,1,0,40,36,4,4.07,0,0.9,77,TRUE,Goalie,Goalie
2249,Tim Allen Jr,G,0,TEX,66,2,41,0,0,0,22,16,6,8.75,0,0.727,36,TRUE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,66,22,1317,14,8,0,705,651,54,2.46,1,0.923,81,FALSE,Goalie,Goalie
2514,Recently Tired,G,0,ATL,66,2,41,0,0,0,13,11,2,2.92,0,0.846,48,FALSE,Goalie,Goalie
2571,Jonas Johansson,G,0,WPG,66,1,5,0,0,0,4,4,0,0,0,0.999,55,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,66,5,293,1,4,0,132,112,20,4.09,0,0.848,54,FALSE,Goalie,Goalie
36,Name Redacted,G,0,MAN,67,27,1518,15,9,2,937,863,74,2.92,3,0.921,81,FALSE,Goalie,Goalie
67,Geezus Kryyst,G,0,TBB,67,1,23,0,0,0,20,17,3,7.51,0,0.85,52,FALSE,Goalie,Goalie
99,Harry Carpet,G,0,TOR,67,11,659,6,5,0,351,309,42,3.82,0,0.88,66,FALSE,Goalie,Goalie
135,Mat Smith,G,0,CHI,67,7,430,3,3,1,204,184,20,2.79,1,0.902,72,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,TBB,67,5,275,1,4,0,227,200,27,5.89,0,0.881,70,FALSE,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,67,4,186,0,3,0,93,79,14,4.5,0,0.849,52,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,CGY,67,12,719,6,6,0,406,359,47,3.92,0,0.884,68,FALSE,Goalie,Goalie
566,Thor Odinson,G,0,SEA,67,1,56,1,0,0,21,19,2,2.12,0,0.905,68,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,67,16,953,10,5,1,589,542,47,2.96,1,0.92,81,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,LAP,67,6,358,2,4,0,175,150,25,4.18,1,0.857,58,FALSE,Goalie,Goalie
991,Skating Dino,G,0,BUF,67,1,50,0,0,0,23,20,3,3.54,0,0.87,58,FALSE,Goalie,Goalie
1095,Osada Tamura,G,0,SFP,67,2,37,0,0,0,21,19,2,3.17,0,0.905,56,FALSE,Goalie,Goalie
1097,Damien Vertigo,G,0,MTL,67,1,7,0,0,0,3,3,0,0,0,0.999,53,FALSE,Goalie,Goalie
1268,Nicolae Antonescu,G,0,SFP,67,4,200,0,4,0,109,90,19,5.68,0,0.826,48,FALSE,Goalie,Goalie
1306,Evert Jansson,G,0,NEW,67,4,289,0,3,1,173,153,20,4.14,0,0.884,60,FALSE,Goalie,Goalie
1330,Evgeni Petrov,G,0,ATL,67,11,710,7,3,1,321,286,35,2.95,0,0.891,69,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,67,11,667,4,6,1,373,341,32,2.88,2,0.914,78,FALSE,Goalie,Goalie
2259,Monster The Doctor,G,0,WPG,67,1,6,0,0,0,6,5,1,9.34,0,0.833,47,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,67,23,1319,15,7,0,614,560,54,2.46,1,0.912,72,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,67,15,895,10,4,1,407,367,40,2.68,4,0.902,73,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,67,4,188,0,4,0,98,81,17,5.42,0,0.827,48,TRUE,Goalie,Goalie
2828,Justin Time,G,0,EDM,67,5,246,1,4,0,169,148,21,5.11,0,0.876,65,TRUE,Goalie,Goalie
2862,Tim Thomas,G,0,EDM,67,1,50,0,0,0,33,27,6,7.07,0,0.818,46,FALSE,Goalie,Goalie
2900,Adam Rage,G,0,MAN,67,1,47,0,1,0,26,23,3,3.78,0,0.885,62,TRUE,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,67,1,49,0,0,0,36,31,5,6.08,0,0.861,61,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,67,4,230,3,1,0,129,112,17,4.42,0,0.868,62,TRUE,Goalie,Goalie
99,Harry Carpet,G,0,TOR,68,6,248,2,3,0,172,150,22,5.32,0,0.872,62,FALSE,Goalie,Goalie
135,Mat Smith,G,0,CHI,68,15,930,9,5,1,490,436,54,3.48,1,0.89,70,FALSE,Goalie,Goalie
300,Rusty Remao,G,0,BAP,68,3,74,0,0,0,46,40,6,4.81,0,0.87,54,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,CGY,68,10,599,5,5,0,318,288,30,3,0,0.906,75,FALSE,Goalie,Goalie
595,Cillian Kavanagh,G,0,TEX,68,5,271,1,3,1,206,185,21,4.64,0,0.898,73,FALSE,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,68,1,7,0,0,0,8,8,0,0,0,0.999,63,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,68,6,393,2,3,1,236,209,27,4.12,0,0.886,67,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,68,5,298,1,4,0,206,189,17,3.42,0,0.917,85,FALSE,Goalie,Goalie
992,Sir Devoir,G,0,BAP,68,5,225,1,4,0,160,136,24,6.39,0,0.85,54,FALSE,Goalie,Goalie
1306,Evert Jansson,G,0,LAP,68,1,15,0,0,0,8,6,2,7.77,0,0.75,40,FALSE,Goalie,Goalie
1330,Evgeni Petrov,G,0,ATL,68,12,717,7,4,1,316,281,35,2.92,0,0.889,65,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,68,5,290,1,4,0,183,163,20,4.13,1,0.891,72,FALSE,Goalie,Goalie
2179,Lord Skrolk,G,0,CHI,68,1,17,0,0,0,8,8,0,0,0,0.999,62,FALSE,Goalie,Goalie
2312,Toms Zile,G,0,TOR,68,8,409,4,2,0,271,247,24,3.51,1,0.911,76,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,68,21,1349,16,4,1,523,483,40,1.78,4,0.924,75,FALSE,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,68,1,83,0,0,1,51,49,2,1.44,0,0.961,93,FALSE,Goalie,Goalie
2522,Dominik Tretyak,G,0,BUF,68,1,21,0,0,0,8,7,1,2.76,0,0.875,53,FALSE,Goalie,Goalie
2571,Jonas Johansson,G,0,LAP,68,4,222,0,4,0,140,120,20,5.39,0,0.857,59,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,68,10,569,5,4,1,290,259,31,3.27,1,0.893,68,FALSE,Goalie,Goalie
2752,Shiny Shuckle,G,0,WPG,68,2,64,0,0,0,29,25,4,3.7,0,0.862,53,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,68,17,1031,9,7,1,597,526,71,4.13,0,0.881,69,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,68,6,356,2,4,0,185,172,13,2.19,0,0.93,82,FALSE,Goalie,Goalie
2900,Adam Rage,G,0,MAN,68,21,1214,12,8,0,698,626,72,3.56,0,0.897,70,FALSE,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,68,6,384,3,1,0,192,181,11,1.72,1,0.943,81,TRUE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,68,5,424,1,1,3,227,210,17,2.4,0,0.925,82,FALSE,Goalie,Goalie
2954,Nina Tucker,G,0,TEX,68,1,51,0,0,0,26,23,3,3.48,0,0.885,66,TRUE,Goalie,Goalie
135,Mat Smith,G,0,CHI,69,7,421,3,4,0,196,172,24,3.42,0,0.878,62,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,TBB,69,2,40,0,0,0,24,20,4,5.93,0,0.833,48,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,CGY,69,3,179,0,3,0,98,87,11,3.67,0,0.888,68,FALSE,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,69,1,45,0,1,0,28,27,1,1.32,0,0.964,91,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,69,10,571,6,4,0,305,278,27,2.83,0,0.911,74,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,69,14,841,8,5,1,492,444,48,3.42,0,0.902,76,FALSE,Goalie,Goalie
1052,B Jobin,G,0,HAM,69,4,143,0,4,0,114,97,17,7.11,0,0.851,51,FALSE,Goalie,Goalie
1330,Evgeni Petrov,G,0,ATL,69,14,838,7,7,0,400,350,50,3.58,1,0.875,63,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,69,14,801,7,4,2,430,383,47,3.52,0,0.891,69,FALSE,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,69,5,299,1,4,0,211,188,23,4.6,1,0.891,72,FALSE,Goalie,Goalie
2345,Hugh Jass,G,0,HAM,69,2,96,0,0,0,59,48,11,6.87,0,0.814,43,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,69,16,1019,11,4,1,424,381,43,2.53,0,0.899,67,FALSE,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,69,1,60,0,1,0,30,26,4,4,0,0.867,60,FALSE,Goalie,Goalie
2522,Dominik Tretyak,G,0,BUF,69,2,44,0,1,0,30,24,6,8.02,0,0.8,44,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,69,24,1512,13,7,4,586,516,70,2.78,2,0.881,63,FALSE,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,69,4,240,0,4,0,173,154,19,4.75,0,0.89,75,TRUE,Goalie,Goalie
2752,Shiny Shuckle,G,0,WPG,69,1,11,0,0,0,5,4,1,5.33,0,0.8,47,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,69,4,195,0,3,0,124,102,22,6.77,0,0.823,47,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,69,9,539,5,4,0,270,242,28,3.12,2,0.896,72,FALSE,Goalie,Goalie
2860,Valerian Sauveterre,G,0,MTL,69,2,24,0,0,0,11,10,1,2.45,0,0.909,53,FALSE,Goalie,Goalie
2900,Adam Rage,G,0,MAN,69,5,247,1,4,0,187,161,26,6.3,0,0.861,62,FALSE,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,69,2,52,0,0,0,27,24,3,3.45,0,0.889,57,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,69,21,1280,16,5,0,678,617,61,2.86,0,0.91,76,FALSE,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,69,7,380,3,3,1,308,277,31,4.89,0,0.899,76,TRUE,Goalie,Goalie
135,Mat Smith,G,0,CHI,70,13,679,6,6,1,353,316,37,3.27,0,0.895,65,FALSE,Goalie,Goalie
300,Rusty Remao,G,0,BAP,70,1,23,0,0,0,14,13,1,2.54,0,0.929,63,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,HAM,70,1,41,0,0,0,18,15,3,4.31,0,0.833,49,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,CGY,70,9,542,4,5,0,311,290,21,2.32,0,0.932,83,FALSE,Goalie,Goalie
566,Thor Odinson,G,0,SEA,70,1,8,0,0,0,7,7,0,0,0,0.999,60,FALSE,Goalie,Goalie
595,Cillian Kavanagh,G,0,TEX,70,1,41,0,0,0,25,24,1,1.44,0,0.96,83,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,70,13,802,7,4,2,429,388,41,3.07,0,0.904,76,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,70,28,1731,16,10,2,1089,997,92,3.19,2,0.916,83,FALSE,Goalie,Goalie
992,Sir Devoir,G,0,BAP,70,7,395,3,4,0,264,241,23,3.49,1,0.913,77,FALSE,Goalie,Goalie
1052,B Jobin,G,0,HAM,70,6,316,2,4,0,188,164,24,4.54,0,0.872,62,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,70,7,418,3,4,0,222,201,21,3.01,0,0.905,74,FALSE,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,70,4,232,0,4,0,220,191,29,7.48,0,0.868,68,FALSE,Goalie,Goalie
2179,Lord Skrolk,G,0,CHI,70,2,102,0,0,0,56,52,4,2.35,0,0.929,78,FALSE,Goalie,Goalie
2189,Joshua CorcoranTwitch,G,0,MIN,70,1,6,0,0,0,8,8,0,0,0,0.999,62,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,70,13,790,9,4,0,379,339,40,3.03,0,0.894,69,FALSE,Goalie,Goalie
2443,Hank Stopper,G,0,CGY,70,1,5,0,0,0,3,1,2,9.99,0,0.333,33,FALSE,Goalie,Goalie
2514,Recently Tired,G,0,ATL,70,1,4,0,0,0,5,4,1,9.99,0,0.8,46,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,70,22,1328,15,6,1,653,583,70,3.16,2,0.893,71,FALSE,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,70,4,219,0,3,1,133,116,17,4.65,0,0.872,61,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,70,7,398,3,4,0,236,205,31,4.67,0,0.869,63,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,70,5,306,1,3,1,145,134,11,2.15,1,0.924,80,FALSE,Goalie,Goalie
2900,Adam Rage,G,0,MAN,70,4,212,0,4,0,195,168,27,7.63,0,0.862,65,FALSE,Goalie,Goalie
2904,Inda Bagg,G,0,MAN,70,2,27,0,0,0,21,18,3,6.48,0,0.857,52,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,70,18,1111,11,3,4,628,573,55,2.97,0,0.912,79,FALSE,Goalie,Goalie
2954,Nina Tucker,G,0,BUF,70,1,20,0,0,0,8,7,1,2.91,0,0.875,53,FALSE,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,70,14,840,7,7,0,407,366,41,2.93,1,0.899,70,TRUE,Goalie,Goalie
135,Mat Smith,G,0,CHI,71,12,773,7,5,0,415,377,38,2.95,1,0.908,78,FALSE,Goalie,Goalie
300,Rusty Remao,G,0,BAP,71,1,6,0,0,0,8,7,1,9.86,0,0.875,51,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,HAM,71,1,18,0,0,0,21,16,5,9.99,0,0.762,31,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,WPG,71,4,102,1,1,0,54,48,6,3.52,0,0.889,57,FALSE,Goalie,Goalie
566,Thor Odinson,G,0,SEA,71,1,28,0,0,0,14,14,0,0,0,0.999,73,FALSE,Goalie,Goalie
741,Iorek Byrnison,G,0,NOL,71,2,76,0,0,0,41,38,3,2.37,0,0.927,69,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,71,3,179,0,3,0,113,100,13,4.34,0,0.885,71,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,71,9,537,4,5,0,277,252,25,2.79,0,0.91,77,FALSE,Goalie,Goalie
992,Sir Devoir,G,0,BAP,71,5,300,1,4,0,213,191,22,4.39,0,0.897,80,FALSE,Goalie,Goalie
1052,B Jobin,G,0,HAM,71,5,307,1,2,2,239,214,25,4.89,0,0.895,76,FALSE,Goalie,Goalie
1306,Evert Jansson,G,0,ATL,71,11,620,6,4,1,298,267,31,3,2,0.896,70,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,71,5,229,1,3,1,124,109,15,3.92,0,0.879,60,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,71,7,389,3,3,1,229,209,20,3.08,0,0.913,75,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,71,21,1275,13,5,2,651,583,68,3.2,0,0.896,69,FALSE,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,71,4,221,0,4,0,160,136,24,6.49,0,0.85,58,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,71,21,1275,16,4,1,768,706,62,2.92,0,0.919,83,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,71,14,822,9,4,1,463,416,47,3.43,1,0.898,73,FALSE,Goalie,Goalie
2860,Valerian Sauveterre,G,0,MTL,71,1,59,0,1,0,34,31,3,3.04,0,0.912,79,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,71,18,1115,11,5,2,623,562,61,3.28,2,0.902,75,FALSE,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,71,1,23,0,0,0,18,16,2,5.04,0,0.889,60,FALSE,Goalie,Goalie
3273,Alexis Texas,G,0,ATL,71,3,46,0,0,0,21,18,3,3.87,0,0.857,50,FALSE,Goalie,Goalie
3288,August Von Hecht,G,0,TBB,71,5,299,1,4,0,218,196,22,4.41,1,0.899,74,FALSE,Goalie,Goalie
3428,Otter Von Bismarck,G,0,SFP,71,2,20,0,0,0,7,5,2,5.87,0,0.714,43,TRUE,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,71,4,218,0,4,0,149,128,21,5.76,0,0.859,59,TRUE,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,71,12,720,5,6,1,421,375,46,3.83,0,0.891,72,TRUE,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,71,1,17,0,0,0,9,8,1,3.43,0,0.889,53,TRUE,Goalie,Goalie
135,Mat Smith,G,0,CHI,72,12,710,5,6,1,445,399,46,3.88,1,0.897,75,FALSE,Goalie,Goalie
300,Rusty Remao,G,0,TBB,72,4,194,0,3,1,188,166,22,6.77,0,0.883,70,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,HAM,72,2,38,0,0,0,32,28,4,6.2,0,0.875,55,FALSE,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,72,1,49,0,0,0,26,23,3,3.64,0,0.885,62,FALSE,Goalie,Goalie
565,Strom Chamberlain,G,0,WPG,72,3,43,1,0,0,24,21,3,4.17,0,0.875,53,FALSE,Goalie,Goalie
566,Thor Odinson,G,0,SEA,72,1,6,0,0,0,7,6,1,9.23,0,0.857,49,FALSE,Goalie,Goalie
764,Brick Wall,G,0,MTL,72,10,623,5,5,0,373,343,30,2.89,0,0.92,79,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,72,21,1276,13,7,1,801,728,73,3.43,1,0.909,80,FALSE,Goalie,Goalie
992,Sir Devoir,G,0,BAP,72,4,200,0,3,1,146,127,19,5.69,0,0.87,63,FALSE,Goalie,Goalie
1052,B Jobin,G,0,HAM,72,5,261,1,4,0,189,163,26,5.98,0,0.862,58,FALSE,Goalie,Goalie
1306,Evert Jansson,G,0,ATL,72,9,495,5,4,0,298,263,35,4.24,1,0.883,69,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,72,4,243,0,3,1,180,164,16,3.95,0,0.911,83,FALSE,Goalie,Goalie
2312,Toms Zile,G,0,BAP,72,1,44,0,0,0,30,27,3,4.07,0,0.9,71,FALSE,Goalie,Goalie
2357,Willie Miller,G,0,SEA,72,5,293,1,3,1,200,170,30,6.12,0,0.85,58,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,72,19,1103,15,3,0,536,480,56,3.04,2,0.896,70,FALSE,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,72,7,380,3,3,0,214,190,24,3.78,0,0.888,68,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,72,5,323,1,2,2,194,180,14,2.6,1,0.928,82,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,72,15,839,9,5,1,488,437,51,3.64,1,0.895,71,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,72,17,977,11,5,1,484,426,58,3.56,0,0.88,65,FALSE,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,72,2,61,0,0,0,33,32,1,0.97,0,0.97,73,FALSE,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,72,2,54,0,0,0,51,43,8,8.84,0,0.843,51,FALSE,Goalie,Goalie
3428,Otter Von Bismarck,G,0,SFP,72,1,5,0,0,0,3,3,0,0,0,0.999,53,FALSE,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,72,6,356,2,3,1,271,252,19,3.2,1,0.93,86,FALSE,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,72,1,7,0,0,0,8,7,1,7.62,0,0.875,51,FALSE,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,72,11,569,5,6,0,312,278,34,3.58,1,0.891,67,FALSE,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,72,1,38,0,1,0,24,18,6,9.43,0,0.75,29,FALSE,Goalie,Goalie
3615,Jackson Cannon,G,0,ATL,72,2,51,0,0,0,37,31,6,7.05,0,0.838,50,TRUE,Goalie,Goalie
3635,Luka Nogoalov,G,0,LAP,72,2,93,0,0,0,40,33,7,4.5,0,0.825,49,TRUE,Goalie,Goalie
135,Mat Smith,G,0,CHI,73,11,610,6,4,0,377,338,39,3.83,0,0.897,71,FALSE,Goalie,Goalie
465,Zhen Roza,G,0,LAP,73,2,96,0,0,0,68,62,6,3.75,0,0.912,78,FALSE,Goalie,Goalie
563,Scoochie Stratton,G,0,PHI,73,2,103,0,1,0,51,43,8,4.65,0,0.843,51,FALSE,Goalie,Goalie
764,Brick Wall,G,0,ATL,73,11,656,4,6,1,367,325,42,3.84,0,0.886,68,FALSE,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,73,17,1025,10,7,0,570,521,49,2.87,1,0.914,77,FALSE,Goalie,Goalie
992,Sir Devoir,G,0,BAP,73,7,443,3,2,2,308,283,25,3.39,0,0.919,88,FALSE,Goalie,Goalie
1052,B Jobin,G,0,HAM,73,3,103,0,1,1,73,65,8,4.63,0,0.89,66,FALSE,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,73,6,405,2,4,0,258,236,22,3.26,0,0.915,83,FALSE,Goalie,Goalie
1912,Enes Gundogan,G,0,MIN,73,5,249,1,4,0,196,172,24,5.77,0,0.878,65,FALSE,Goalie,Goalie
2117,Bandit Heeler,G,0,WPG,73,2,66,0,1,0,41,38,3,2.72,0,0.927,70,FALSE,Goalie,Goalie
2575,Rebecca Montagne,G,0,WPG,73,17,972,9,6,1,575,513,62,3.83,0,0.892,71,FALSE,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,73,4,203,0,3,1,107,95,12,3.54,0,0.888,62,FALSE,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,73,6,369,2,3,1,251,227,24,3.9,0,0.904,80,FALSE,Goalie,Goalie
2828,Justin Time,G,0,EDM,73,22,1361,16,5,1,705,640,65,2.86,1,0.908,76,FALSE,Goalie,Goalie
2921,BASE PACK,G,0,PHI,73,21,1226,15,5,1,711,644,67,3.28,2,0.906,75,FALSE,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,73,1,16,0,0,0,6,6,0,0,0,0.999,58,FALSE,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,73,2,72,0,0,0,54,51,3,2.48,0,0.944,82,FALSE,Goalie,Goalie
