id,league,season,name,team,screening,gettingOpen,passing,puckhandling,shootingAccuracy,shootingRange,offensiveRead,checking,hitting,positioning,stickchecking,shotBlocking,faceoffs,defensiveRead,acceleration,agility,balance,speed,stamina,strength,fighting,aggression,bravery,determination,teamPlayer,leadership,temperament,professionalism,position,appliedTPE,pos,pos_broad
1313,0,63,Grape Fruit,LAP,12,18,18,18,17,12,18,18,12,16,17,12,16,18,17,17,17,15,17,17,5,5,14,15,15,15,15,15,C,1729,Forward,Center
1316,0,63,Igor Victory,PHI,13,19,18,20,17,12,18,18,15,16,18,12,5,18,17,16,18,15,17,18,6,5,11,15,15,15,15,15,RW,1920,Forward,Wing
1318,0,63,Zebulon Leavitt,BAP,5,17,18,18,12,13,17,19,15,16,18,15,5,19,15,14,18,15,17,19,5,5,12,15,15,15,15,15,RD,1679,Defense,Defense
1319,0,63,Jonathan Granstrom,NEW,16,17,17,17,15,12,16,18,16,16,16,12,11,17,16,17,18,16,17,18,6,7,15,15,15,15,15,15,C,1553,Forward,Center
1320,0,63,TURG TURG,PHI,15,16,16,16,16,12,15,15,15,15,15,12,11,15,15,15,16,15,16,16,5,5,12,15,15,15,15,15,RW,906,Forward,Wing
1323,0,63,Chris Goodname,CGY,5,17,19,18,12,15,18,18,15,18,15,15,5,18,16,15,17,16,18,17,5,5,13,15,15,15,15,15,LD,1645,Defense,Defense
1326,0,63,Arsene Leclerc,MIN,5,17,18,18,12,17,18,17,16,17,16,16,5,17,16,16,17,16,17,17,5,5,12,15,15,15,15,15,LD,1585,Defense,Defense
1327,0,63,Teylora Petrov,SFP,5,15,18,17,12,18,17,17,17,17,14,16,5,18,15,13,17,17,17,17,5,7,9,15,15,15,15,15,RD,1472,Defense,Defense
1329,0,63,Sachimo Zoidberg III,TOR,5,17,17,17,12,17,17,15,10,16,16,16,5,16,16,16,15,16,16,15,5,5,10,15,15,15,15,15,RD,1142,Defense,Defense
1341,0,63,Alexander Oscarsson,SFP,5,15,18,18,12,15,18,17,16,16,16,16,5,18,17,17,18,16,17,16,5,9,15,15,15,15,15,15,RD,1588,Defense,Defense
1352,0,63,Shane Duffy Jr,WPG,13,17,16,17,13,10,16,16,11,14,15,9,13,16,15,15,16,13,16,16,5,5,9,15,15,15,15,15,RW,883,Forward,Wing
1367,0,63,Calvin Hobbes,SEA,16,18,18,18,16,12,18,17,13,17,17,12,17,17,17,17,17,16,18,18,5,5,8,15,15,15,15,15,C,1816,Forward,Center
1370,0,63,Nathan Thomas,PHI,5,18,18,19,12,16,18,18,15,15,17,15,5,18,17,16,18,15,17,19,6,5,11,15,15,15,15,15,LD,1781,Defense,Defense
1376,0,63,Tanjiro Kamado,CHI,5,18,18,18,12,16,18,18,13,14,17,13,5,18,15,14,17,13,17,18,5,5,5,15,15,15,15,15,RD,1456,Defense,Defense
1378,0,63,Colin Lambert,TBB,5,19,18,19,12,14,19,18,13,15,16,15,5,17,18,16,18,17,18,19,5,5,10,15,15,15,15,15,LD,1882,Defense,Defense
1386,0,63,Kynwyl Pearce,MIN,16,17,14,17,17,10,18,17,13,15,15,9,9,17,16,16,17,15,16,17,5,6,11,15,15,15,15,15,RW,1251,Forward,Wing
1398,0,63,KnockedOut ByOvechkin,TOR,15,17,17,17,17,12,17,17,13,13,17,12,11,17,13,13,17,13,17,17,5,5,9,15,15,15,15,15,LW,1207,Forward,Wing
1402,0,63,Lemo Pihl,TEX,12,19,18,19,17,11,18,19,15,15,17,10,5,18,15,14,18,15,17,19,5,7,10,15,15,15,15,15,RW,1790,Forward,Wing
1428,0,63,Vaseline Podcalzone,SEA,17,18,17,18,17,12,17,18,17,17,17,12,5,17,16,15,18,16,18,18,5,5,12,15,15,15,15,15,RW,1783,Forward,Wing
1435,0,63,Bas O'Bigbers,WPG,14,20,15,18,18,10,20,13,13,13,13,12,5,15,16,16,17,16,17,17,5,7,9,15,15,15,15,15,RW,1431,Forward,Wing
1436,0,63,Slava Petrov,NOL,15,17,20,18,17,12,18,15,14,15,15,12,13,17,17,15,15,16,15,15,5,5,11,15,15,15,15,15,RW,1359,Forward,Wing
1442,0,63,Towelie,ATL,17,15,13,13,15,9,15,14,12,15,12,9,10,16,13,14,15,13,15,15,11,11,11,15,15,15,15,15,LW,624,Forward,Wing
1456,0,63,Patrik Money,SFP,15,17,17,18,15,12,17,17,15,15,16,12,8,15,15,15,17,16,17,18,5,6,15,15,15,15,15,15,LW,1326,Forward,Wing
1464,0,63,Kev Kevens,SFP,13,18,17,19,17,12,18,19,15,16,16,12,9,18,16,15,18,16,17,18,5,5,13,15,15,15,15,15,LW,1738,Forward,Wing
1466,0,63,Pasta the Turtle,EDM,5,14,15,15,11,11,15,17,17,17,17,17,5,17,15,15,18,15,17,18,5,5,11,15,15,15,15,15,LD,1229,Defense,Defense
1471,0,63,Valtterri Kauppinen,NOL,17,18,17,19,18,12,18,17,14,16,15,12,10,17,18,15,18,16,18,17,5,5,13,15,15,15,15,15,RW,1762,Forward,Wing
1485,0,63,Xavier Doom,NOL,15,18,17,19,18,12,18,17,17,17,15,12,15,18,15,16,18,16,17,17,4,4,13,15,15,15,15,15,C,1770,Forward,Center
1500,0,63,Bjorn Jakobsen,NEW,5,17,17,17,12,16,17,16,9,15,13,14,5,16,16,15,17,15,16,17,5,5,9,15,15,15,15,15,LD,1082,Defense,Defense
1506,0,63,William Salming,SEA,12,15,18,18,18,12,18,17,15,18,17,12,5,18,16,16,18,16,17,18,5,9,10,15,15,15,15,15,LW,1691,Forward,Wing
1518,0,63,Zdenko Beranek,MTL,13,16,15,16,14,8,17,16,11,16,17,9,5,17,15,15,16,16,17,17,5,5,9,15,15,15,15,15,RW,1050,Forward,Wing
1521,0,63,Daedalus James,WPG,12,15,15,15,15,11,15,17,15,16,17,12,15,17,15,13,15,15,16,15,5,11,13,15,15,15,15,15,C,935,Forward,Center
1564,0,63,Long John Donair,LAP,17,18,17,18,17,12,19,18,14,14,16,12,5,17,17,17,17,17,17,18,5,7,15,15,15,15,15,15,RW,1775,Forward,Wing
1578,0,63,Ty Murphy,HAM,4,16,17,17,13,10,15,17,13,15,15,8,14,16,15,13,16,15,17,17,4,4,8,15,15,15,15,15,C,962,Forward,Center
1658,0,63,Kaapo Kampainen,EDM,15,18,18,18,17,12,17,18,13,16,16,12,16,17,15,15,17,15,17,17,5,7,12,15,15,15,15,15,C,1528,Forward,Center
1670,0,63,Igor Petrov,MTL,9,17,15,17,15,12,17,17,13,15,14,12,13,16,15,12,16,14,17,17,4,4,9,15,15,15,15,15,C,997,Forward,Center
1675,0,63,Zayne Rotzbua,WPG,7,13,13,14,10,12,10,16,15,16,13,14,5,16,13,13,14,13,15,18,14,15,15,15,15,15,15,15,RD,731,Defense,Defense
1684,0,63,A-Rye Izzy,CGY,5,17,17,18,12,15,18,18,16,17,16,16,5,18,15,14,15,15,15,18,5,5,8,15,15,15,15,15,RD,1403,Defense,Defense
1701,0,63,Puddles O'Duck,ATL,5,18,17,18,12,14,17,18,15,15,17,15,5,18,15,13,18,14,17,18,5,5,11,15,15,15,15,15,LD,1447,Defense,Defense
1706,0,63,Jarmo Kekalainen,MTL,12,17,17,17,13,12,16,17,12,14,16,12,5,17,15,14,17,15,17,17,5,5,10,15,15,15,15,15,LW,1100,Forward,Wing
1715,0,63,Ren-Ekelemchi Shimizu-Okoli,EDM,5,16,16,17,12,16,17,16,14,17,15,15,5,16,17,15,16,15,16,16,5,6,9,15,15,15,15,15,LD,1110,Defense,Defense
1722,0,63,Ole Olson,NOL,5,16,17,18,12,12,17,17,13,17,17,17,5,17,17,16,17,16,17,17,5,5,13,15,15,15,15,15,RD,1437,Defense,Defense
1751,0,63,Pablo Salvatici,ATL,10,18,17,19,17,10,17,19,15,15,17,12,5,17,15,15,18,15,17,19,5,5,11,15,15,15,15,15,LW,1630,Forward,Wing
1775,0,63,Anton Mihailov,ATL,12,18,18,18,16,12,18,18,13,16,16,12,15,17,16,16,17,16,17,18,5,5,13,15,15,15,15,15,C,1602,Forward,Center
1776,0,63,Bjorn Thornsen,WPG,5,15,16,16,10,13,15,17,13,15,15,15,5,17,13,12,16,14,15,16,5,5,9,15,15,15,15,15,LD,791,Defense,Defense
1783,0,63,Robert Black,MAN,11,17,16,17,15,10,17,16,8,13,15,8,15,15,15,13,15,14,16,17,5,5,9,15,15,15,15,15,RW,901,Forward,Wing
1804,0,63,Vlastislav Malik,NOL,18,17,17,18,16,11,17,18,17,15,14,8,9,17,17,15,18,16,17,18,5,5,14,15,15,15,15,15,LW,1627,Forward,Wing
1808,0,63,Richard LaFleur,CGY,5,16,17,17,12,16,17,17,14,15,17,14,5,18,15,15,17,15,17,17,5,5,8,15,15,15,15,15,LD,1261,Defense,Defense
1817,0,63,Greg Davies,MAN,12,16,17,17,15,12,17,16,11,17,16,12,6,17,14,14,17,14,16,16,6,6,11,15,15,15,15,15,LW,1077,Forward,Wing
1820,0,63,Eero Makela,CGY,5,12,17,16,12,14,16,16,15,16,16,17,5,18,16,13,16,16,15,16,5,6,12,15,15,15,15,15,RD,1076,Defense,Defense
1824,0,63,Tomas Lind,MAN,18,18,14,16,18,12,18,14,15,14,14,12,5,15,16,17,17,15,17,18,5,5,11,15,15,15,15,15,LW,1360,Forward,Wing
1825,0,63,Jean-Locke Zidane,NOL,15,14,16,17,5,5,14,18,16,17,16,16,5,20,14,14,17,14,16,17,10,10,13,15,15,15,15,15,RD,1294,Defense,Defense
1831,0,63,Paul Binder,ATL,11,17,16,17,15,12,17,18,15,15,15,11,5,17,15,12,17,15,16,18,5,7,11,15,15,15,15,15,LW,1167,Forward,Wing
1835,0,63,Jonny Tsunami,NEW,15,17,15,17,17,10,17,15,12,15,15,12,5,16,15,17,17,15,17,18,5,7,11,15,15,15,15,15,RW,1189,Forward,Wing
1837,0,63,Bean Beanman,BUF,8,17,17,17,12,15,17,18,12,15,17,15,5,17,16,11,18,13,16,18,5,5,9,15,15,15,15,15,LD,1282,Defense,Defense
1846,0,63,Ryuuji Kawashima,TOR,12,16,17,17,14,7,18,17,13,15,16,9,14,17,17,16,16,16,16,17,5,5,5,15,15,15,15,15,C,1230,Forward,Center
1852,0,63,David S Pumpkins,WPG,12,13,14,15,10,9,13,15,13,13,13,9,12,15,12,10,15,12,14,15,5,5,10,15,15,15,15,15,LW,408,Forward,Wing
1858,0,63,Leon Athanasios,EDM,13,16,15,16,16,10,16,16,14,14,16,9,5,16,14,14,16,14,16,16,5,5,9,15,15,15,15,15,LW,864,Forward,Wing
1859,0,63,Miguel Hefeweizen,SFP,11,18,18,18,15,10,17,17,11,15,15,11,15,16,15,15,16,15,17,17,5,5,13,15,15,15,15,15,C,1245,Forward,Center
1862,0,63,Artemius Nystrom,EDM,12,17,15,17,15,12,17,16,15,13,15,9,5,15,15,15,16,15,15,16,5,9,9,15,15,15,15,15,RW,896,Forward,Wing
1864,0,63,Daryl Urquhart,SEA,6,15,15,17,12,13,15,17,14,17,17,15,5,17,14,14,17,14,17,17,5,9,13,15,15,15,15,15,RD,1088,Defense,Defense
1866,0,63,Maxwell Carrigan,MAN,5,14,13,15,12,13,15,10,9,15,15,13,5,15,17,15,15,15,13,13,8,9,12,15,15,15,15,15,RD,566,Defense,Defense
1867,0,63,KEKW Kekkonen,BUF,15,16,16,18,14,9,17,17,13,13,16,11,13,16,14,11,17,14,16,18,5,9,10,15,15,15,15,15,C,1086,Forward,Center
1868,0,63,Tomas Zadina,NOL,11,16,13,18,13,11,15,17,11,14,14,7,5,17,14,13,13,14,15,16,5,5,9,15,15,15,15,15,LW,741,Forward,Wing
1872,0,63,Mew Two,BAP,11,18,18,18,15,10,17,18,12,13,16,9,5,16,17,14,17,15,17,18,5,5,9,15,15,15,15,15,RW,1344,Forward,Wing
1881,0,63,Aleks Blixtstrom,LAP,5,15,16,16,12,15,16,17,15,16,16,15,5,17,15,15,16,15,16,16,5,5,15,15,15,15,15,15,LD,1049,Defense,Defense
1882,0,63,Ric Charlesworth,PHI,15,16,16,17,14,9,14,17,13,13,13,9,12,16,14,12,17,12,17,17,5,5,10,15,15,15,15,15,LW,895,Forward,Wing
1888,0,63,Thomas Rose,WPG,14,14,14,13,12,12,12,15,13,15,15,5,13,13,14,12,12,13,12,12,7,9,9,15,15,15,15,15,RW,407,Forward,Wing
1890,0,63,Pavel Jeziak,ATL,12,18,17,18,16,11,17,17,13,15,16,11,5,17,15,12,17,15,17,18,5,5,11,15,15,15,15,15,RW,1291,Forward,Wing
1892,0,63,Kermit Murphy,SEA,5,17,17,17,12,15,17,18,15,17,17,16,5,17,14,12,17,14,17,17,5,5,13,15,15,15,15,15,LD,1332,Defense,Defense
1897,0,63,Brian Davenport,EDM,12,17,16,17,15,11,17,17,11,16,16,11,14,16,13,13,16,13,16,17,5,5,11,15,15,15,15,15,RW,1028,Forward,Wing
1899,0,63,Roboute Guilliman,MAN,10,14,13,14,13,9,13,15,12,13,14,8,14,14,13,13,14,13,14,14,5,5,9,15,15,15,15,15,C,408,Forward,Center
1917,0,63,Nike Kickz Jr,CHI,5,16,17,17,14,12,17,18,11,17,17,12,12,18,15,15,18,15,16,18,5,5,8,15,15,15,15,15,LW,1343,Forward,Wing
1923,0,63,Noel Blanchet,BAP,11,18,17,19,16,10,17,18,16,14,16,11,5,17,16,13,17,15,17,18,5,5,11,15,15,15,15,15,RW,1441,Forward,Wing
1926,0,63,Ville Kurri,NOL,12,13,15,17,4,9,15,18,16,16,17,12,13,18,15,13,17,14,16,18,4,4,13,15,15,15,15,15,C,1131,Forward,Center
1935,0,63,Bob Duncan,NEW,10,16,17,17,15,9,16,15,11,15,15,9,15,16,15,15,15,15,16,16,5,6,9,15,15,15,15,15,LW,904,Forward,Wing
1939,0,63,Narboza Manyhands,MAN,5,10,16,16,10,10,16,15,15,16,16,15,5,17,13,13,16,16,16,16,5,5,13,15,15,15,15,15,RD,868,Defense,Defense
1943,0,63,High Haschdi,TEX,8,17,17,18,16,8,17,17,12,12,15,10,4,16,15,12,17,13,16,17,4,4,7,15,15,15,15,15,LW,1045,Forward,Wing
1945,0,63,Basil Sivart,TEX,5,15,16,17,10,12,15,17,13,15,16,13,5,17,14,13,17,14,16,16,5,6,10,15,15,15,15,15,RD,892,Defense,Defense
1948,0,63,Friedensreich Hundertwasser,NOL,15,17,18,17,16,12,18,17,15,15,12,12,16,17,17,15,17,15,17,17,5,5,11,15,15,15,15,15,C,1411,Forward,Center
1951,0,63,Gregory Goode,WPG,5,16,18,18,12,14,18,13,5,15,14,14,5,16,15,15,16,13,17,16,5,5,13,15,15,15,15,15,RD,1029,Defense,Defense
1956,0,63,Golden Face,NEW,12,14,16,16,12,9,15,17,11,15,15,12,10,17,15,16,16,15,16,16,5,6,10,15,15,15,15,15,RD,870,Defense,Defense
1968,0,63,Billy Brooks,BUF,5,16,16,17,12,13,16,18,16,16,17,16,5,17,16,13,17,13,17,17,12,7,11,15,15,15,15,15,RD,1248,Defense,Defense
1969,0,63,Shion Okamoto,CHI,5,17,18,18,12,14,17,18,15,13,16,15,5,17,14,14,17,14,16,17,5,5,9,15,15,15,15,15,RD,1239,Defense,Defense
1970,0,63,Salzberger Lillehammersson,ATL,17,17,16,16,17,12,17,16,11,16,14,12,5,17,17,15,17,17,15,16,5,5,7,15,15,15,15,15,RW,1231,Forward,Wing
1973,0,63,Luc Blouin,TBB,5,15,17,18,12,15,16,19,15,17,17,15,5,18,16,15,17,15,17,17,5,5,11,15,15,15,15,15,LD,1420,Defense,Defense
2135,0,63,Janis Lux,MIN,11,16,15,17,16,12,16,16,13,16,15,10,5,16,15,15,15,14,15,15,5,5,10,15,15,15,15,15,LW,844,Forward,Wing
2152,0,63,Gonzo Gobbledygook,WPG,15,16,16,18,14,12,17,17,14,13,16,9,5,15,15,15,17,15,16,16,5,9,10,15,15,15,15,15,LW,1048,Forward,Wing
2154,0,63,Greyson Cooper,BUF,9,16,16,18,15,10,16,17,13,13,16,9,5,16,15,13,17,14,17,18,5,5,9,15,15,15,15,15,LW,1056,Forward,Wing
2155,0,63,Valdis Vejonis,TOR,5,15,15,16,10,9,15,17,13,15,14,13,5,17,14,12,15,13,15,17,5,8,10,15,15,15,15,15,LD,726,Defense,Defense
2161,0,63,Daniel Merica Jr,BUF,11,16,15,17,15,10,16,16,13,13,16,9,5,16,15,13,17,14,15,17,5,8,9,15,15,15,15,15,RW,873,Forward,Wing
2166,0,63,Hans Graf,PHI,5,15,15,16,12,13,14,17,11,14,15,13,5,17,14,12,17,12,17,17,5,11,12,15,15,15,15,15,RD,842,Defense,Defense
2188,0,63,Roderic Banes,MTL,15,15,15,16,16,11,16,15,15,15,15,12,11,16,15,16,16,16,16,17,7,7,10,15,15,15,15,15,LW,978,Forward,Wing
2195,0,63,Eric Tokke,MIN,13,15,15,15,12,12,14,16,14,15,16,12,11,16,14,13,15,13,15,14,10,6,11,15,15,15,15,15,RW,659,Forward,Wing
2200,0,63,Lev Lebedev,EDM,13,16,16,18,16,10,17,16,10,12,14,11,15,15,15,13,16,15,16,18,5,5,10,15,15,15,15,15,C,1016,Forward,Center
2203,0,63,Miles O'Brien,MTL,11,15,13,14,14,12,14,13,11,13,13,10,8,13,14,13,13,15,14,13,10,11,11,15,15,15,15,15,C,408,Forward,Center
2220,0,63,Jimmy Larkin-Conway,WPG,14,17,15,17,15,12,16,17,5,14,14,9,5,15,15,15,16,15,16,16,5,5,10,15,15,15,15,15,LW,894,Forward,Wing
2222,0,63,Rinky McDangle,MIN,16,17,12,16,16,11,16,15,10,10,12,5,14,16,11,12,16,12,15,16,5,7,10,15,15,15,15,15,C,738,Forward,Center
2228,0,63,Marcel Beck,WPG,6,14,15,17,12,13,15,17,14,17,16,15,5,17,17,15,16,15,16,15,11,9,11,15,15,15,15,15,RD,1020,Defense,Defense
2251,0,63,Jonathon Hagan,MTL,5,15,17,17,12,13,16,16,12,15,15,15,5,16,16,16,16,15,17,17,5,5,10,15,15,15,15,15,RD,1020,Defense,Defense
2264,0,63,Mikhail Novikov,MTL,7,14,14,15,13,10,15,14,11,11,12,9,15,15,13,12,13,13,14,13,5,7,9,15,15,15,15,15,C,408,Forward,Center
2285,0,63,Anton Harrier,MAN,12,15,16,16,14,11,16,14,9,12,12,5,16,14,16,16,15,15,15,11,5,5,11,15,15,15,15,15,RW,697,Forward,Wing
5,0,64,Richard Dickbutt McFudderdudder II,NEW,5,14,13,15,12,13,13,14,10,13,13,13,5,14,13,12,13,12,13,13,5,6,9,15,15,15,15,15,LD,332,Defense,Defense
11,0,64,Satoshi Zizagooney,MTL,5,15,15,16,11,13,15,17,13,13,15,15,5,17,15,13,16,13,17,17,5,5,6,15,15,15,15,15,LD,843,Defense,Defense
17,0,64,Cormac Ponaire,LAP,15,16,16,16,16,12,16,17,12,14,14,12,5,17,15,14,16,14,16,17,5,7,10,15,15,15,15,15,LW,981,Forward,Wing
20,0,64,Bobby Sharp,WPG,9,17,17,19,16,9,17,16,9,12,16,5,5,16,16,11,16,12,16,18,5,5,11,15,15,15,15,15,RW,1108,Forward,Wing
22,0,64,Michael Scarn,PHI,10,17,17,17,14,9,17,18,13,13,16,5,5,17,15,10,17,12,17,18,5,5,11,15,15,15,15,15,RW,1135,Forward,Wing
40,0,64,Corey Kennedy,CHI,5,17,17,17,12,14,17,16,16,13,15,15,5,17,14,14,17,15,17,17,5,5,9,15,15,15,15,15,LD,1131,Defense,Defense
44,0,64,Parker Smeb,WPG,5,16,16,17,11,11,16,17,12,15,14,12,5,17,15,13,15,13,17,17,5,5,9,15,15,15,15,15,LD,894,Defense,Defense
52,0,64,Panda Panico,TBB,12,17,17,18,16,11,17,18,17,13,17,6,6,17,17,14,17,14,17,17,5,5,12,15,15,15,15,15,LW,1395,Forward,Wing
54,0,64,Martijn Westbroek,CHI,16,17,17,17,16,12,16,17,10,16,16,11,16,15,14,14,17,14,16,17,5,5,11,15,15,15,15,15,LW,1188,Forward,Wing
55,0,64,Daniel Smeb,CHI,11,17,16,17,11,9,17,17,11,11,16,5,5,17,15,10,17,12,16,17,5,5,9,15,15,15,15,15,RW,951,Forward,Wing
64,0,64,Kyle Sutton,EDM,14,19,17,20,17,12,18,18,13,13,18,11,9,18,15,15,18,15,17,19,5,5,12,15,15,15,15,15,RW,1792,Forward,Wing
75,0,64,Gabriel Johnson,ATL,5,17,17,19,12,12,15,18,13,13,16,11,5,17,13,10,17,13,17,18,5,5,13,15,15,15,15,15,RD,1155,Defense,Defense
76,0,64,Samuel Michaud,PHI,5,17,17,17,12,15,17,17,17,15,17,17,5,17,15,15,17,15,17,17,5,5,12,15,15,15,15,15,RD,1370,Defense,Defense
86,0,64,Aaron Wilson,HAM,12,18,17,18,15,9,17,18,15,11,17,5,5,17,17,10,17,12,17,18,5,5,9,15,15,15,15,15,LW,1329,Forward,Wing
89,0,64,Alexander Roach,BUF,9,18,17,19,15,9,18,18,15,15,17,12,15,18,16,13,18,13,17,19,5,5,11,15,15,15,15,15,C,1620,Forward,Center
91,0,64,Makrus The Tater Jager,EDM,13,18,18,18,15,12,17,16,15,14,17,12,16,15,16,15,17,15,16,18,5,5,11,15,15,15,15,15,C,1369,Forward,Center
98,0,64,Hugh Jazz,TOR,5,16,16,17,12,15,17,17,14,15,14,14,5,17,13,13,16,13,18,17,5,5,9,15,15,15,15,15,LD,1038,Defense,Defense
105,0,64,Axel Foley,EDM,5,18,18,18,12,17,19,19,15,18,18,15,5,19,15,15,18,15,17,18,5,5,10,15,15,15,15,15,LD,1913,Defense,Defense
107,0,64,Elwulf Jericson,TBB,5,9,15,15,9,13,10,19,15,18,15,15,5,18,18,16,16,15,16,17,8,10,12,15,15,15,15,15,RD,1172,Defense,Defense
111,0,64,Bork Lazer,PHI,5,17,17,18,12,15,17,18,17,15,17,15,5,18,14,14,18,14,17,18,5,5,12,15,15,15,15,15,RD,1479,Defense,Defense
122,0,64,Mika Kandinsky,NEW,11,16,16,16,16,10,16,16,13,15,15,5,11,16,15,15,15,15,15,16,5,5,7,15,15,15,15,15,C,842,Forward,Center
123,0,64,Jst Maro,NEW,14,13,16,16,13,9,16,15,14,15,14,12,17,16,15,16,15,13,15,14,6,5,9,15,15,15,15,15,RW,808,Forward,Wing
124,0,64,Guy LeGrande,NEW,9,15,16,15,13,11,17,15,8,15,16,11,15,17,15,15,16,15,16,15,5,5,5,15,15,15,15,15,C,851,Forward,Center
130,0,64,Bobby Lane,LAP,13,18,17,18,17,11,18,19,13,13,17,9,5,18,17,15,18,16,17,19,5,5,11,15,15,15,15,15,LW,1697,Forward,Wing
147,0,64,Luke Thomason,MAN,11,17,16,16,15,10,17,15,14,15,15,5,15,15,15,15,15,15,15,16,5,5,5,15,15,15,15,15,C,871,Forward,Center
150,0,64,Jaska Seppala,BUF,13,19,18,19,16,10,18,18,15,13,17,5,5,18,17,12,19,13,17,19,5,5,11,15,15,15,15,15,RW,1747,Forward,Wing
157,0,64,Mats Marner,CHI,15,19,18,20,17,12,19,19,14,13,17,12,5,17,17,14,18,15,17,19,5,5,11,15,15,15,15,15,LW,1915,Forward,Wing
178,0,64,Eko van Otter,ATL,5,17,17,18,11,15,17,18,17,15,16,17,5,17,15,13,17,14,16,18,5,5,12,15,15,15,15,15,LD,1389,Defense,Defense
179,0,64,Dick Clapper,ATL,11,18,17,18,16,11,17,18,13,10,15,5,5,17,16,13,17,15,16,18,5,5,11,15,15,15,15,15,RW,1257,Forward,Wing
185,0,64,Slap McShotty,NEW,16,16,16,16,15,11,17,16,10,16,16,8,16,17,16,16,17,16,16,16,5,5,16,15,15,15,15,15,RW,1258,Forward,Wing
190,0,64,Josh Dolphin,WPG,14,15,16,15,13,10,15,16,15,14,15,11,12,15,14,12,15,15,16,16,5,5,9,15,15,15,15,15,LW,726,Forward,Wing
249,0,64,Frederick Wanesly,MTL,10,15,17,17,13,10,15,17,14,13,15,9,12,17,15,13,17,13,17,17,5,5,6,15,15,15,15,15,LW,949,Forward,Wing
255,0,64,Rob Wright,BAP,16,15,15,17,13,9,16,18,17,15,17,7,5,18,17,15,18,16,17,20,5,5,16,15,15,15,15,15,RW,1568,Forward,Wing
260,0,64,Zakkira Diporov,NOL,13,14,17,17,12,12,16,17,17,17,16,18,5,18,17,17,18,16,18,18,8,10,15,15,15,15,15,15,RD,1660,Defense,Defense
271,0,64,Brennan Kennedy Jr.,CGY,5,16,17,17,12,13,17,17,13,15,15,15,5,17,13,13,16,15,16,16,5,5,8,15,15,15,15,15,RD,979,Defense,Defense
284,0,64,Esa Parmborg,CGY,13,17,16,18,16,12,17,17,13,15,15,12,15,16,15,15,17,16,17,18,5,7,13,15,15,15,15,15,C,1289,Forward,Center
285,0,64,Barry Batsbak,CGY,5,16,16,17,16,12,17,16,13,14,15,8,5,16,16,12,16,15,17,17,5,8,12,15,15,15,15,15,RW,1004,Forward,Wing
299,0,64,Chimkin Wing,BUF,12,19,19,19,16,9,18,18,15,15,17,9,5,18,16,13,19,13,17,19,5,5,11,15,15,15,15,15,RW,1793,Forward,Wing
301,0,64,Karlstrasse Scholz,EDM,5,17,16,16,12,18,17,15,13,15,15,15,5,17,16,16,16,16,16,16,5,5,13,15,15,15,15,15,RD,1151,Defense,Defense
308,0,64,Elias Kierkegaard,LAP,10,17,18,18,12,16,17,19,15,16,17,15,5,18,17,15,18,16,17,19,5,5,12,15,15,15,15,15,RD,1736,Defense,Defense
310,0,64,Tony Pepperoni,BAP,5,16,16,16,11,13,16,16,11,13,15,13,5,16,14,13,16,13,16,16,5,5,6,15,15,15,15,15,RD,752,Defense,Defense
323,0,64,Julio Tokolosh,EDM,13,17,17,17,15,12,18,16,9,16,15,12,9,16,15,15,18,15,16,18,5,5,11,15,15,15,15,15,RW,1210,Forward,Wing
327,0,64,Alex Marshall,TOR,16,15,12,16,12,6,15,17,17,15,12,10,5,15,12,12,16,14,16,18,6,7,13,15,15,15,15,15,LW,860,Forward,Wing
337,0,64,Mathias Seger,MIN,5,14,15,16,12,13,14,17,15,16,16,17,5,17,16,15,16,16,14,16,5,5,13,15,15,15,15,15,LD,995,Defense,Defense
355,0,64,Jon Forty-One,CGY,11,18,19,18,16,9,17,18,13,13,15,6,8,17,14,11,17,15,17,18,5,5,9,15,15,15,15,15,LW,1338,Forward,Wing
356,0,64,Collin Gibbles,MIN,5,15,15,17,12,15,15,17,13,18,18,15,5,18,15,15,15,15,15,15,5,7,13,15,15,15,15,15,RD,1088,Defense,Defense
365,0,64,Dwight Knight,TBB,15,18,18,20,16,11,18,19,17,15,16,12,15,18,17,15,19,15,17,19,5,5,13,15,15,15,15,15,C,1995,Forward,Center
369,0,64,Slip McScruff,LAP,5,11,17,17,12,14,16,17,15,15,16,14,5,17,16,14,17,14,16,18,5,5,13,15,15,15,15,15,RD,1103,Defense,Defense
370,0,64,Patric Twist,CHI,13,17,16,17,16,12,17,17,16,16,16,12,5,16,16,13,17,15,17,17,5,7,13,15,15,15,15,15,RW,1242,Forward,Wing
373,0,64,Adam Barron,BAP,5,18,18,19,12,15,18,18,15,16,17,15,5,17,15,15,18,15,17,18,5,5,13,15,15,15,15,15,LD,1620,Defense,Defense
382,0,64,Nick Brain,TOR,11,17,17,17,17,9,17,17,13,15,16,12,9,17,15,15,17,14,17,18,5,9,12,15,15,15,15,15,RW,1267,Forward,Wing
395,0,64,Jimmy Wagner,LAP,12,19,18,19,17,12,19,19,14,15,17,11,5,18,17,15,18,15,17,18,5,5,9,15,15,15,15,15,RW,1848,Forward,Wing
408,0,64,Zoltan Topalo,TBB,15,18,18,19,18,12,18,18,14,15,17,11,5,18,18,15,16,16,17,18,5,5,11,15,15,15,15,15,RW,1766,Forward,Wing
