id,league,season,name,team,position,blocker,glove,passing,pokeCheck,positioning,rebound,recovery,puckhandling,lowShots,reflexes,skating,aggression,mentalToughness,determination,teamPlayer,leadership,goalieStamina,professionalism,appliedTPE,pos
429,0,58,Knox Booth,LAP,G,18,18,12,15,20,18,19,12,18,20,12,8,18,15,15,15,20,15,1782,Goalie
497,0,58,White Goodman,TEX,G,17,17,12,13,19,16,16,12,17,19,12,8,17,15,15,15,16,15,1197,Goalie
563,0,58,Scoochie Stratton,TOR,G,17,17,9,10,20,16,17,9,17,20,9,8,15,15,15,15,14,15,1137,Goalie
564,0,58,Leo Bloomfield,NEW,G,15,15,11,11,14,15,15,9,15,16,11,8,16,15,15,15,13,15,617,Goalie
565,0,58,Strom Chamberlain,WPG,G,17,17,14,13,20,18,19,12,17,20,14,8,18,15,15,15,17,15,1558,Goalie
566,0,58,Thor Odinson,SEA,G,17,17,9,10,17,15,14,9,15,17,13,8,15,15,15,15,15,15,798,Goalie
595,0,58,Cillian Kavanagh,TEX,G,17,17,10,10,20,18,20,10,18,20,10,8,18,15,15,15,15,15,1482,Goalie
596,0,58,A Jobin,HAM,G,17,16,12,11,19,17,17,10,15,18,12,8,17,15,15,15,17,15,1128,Goalie
627,0,58,Mike Hroch,ATL,G,15,15,13,15,15,15,15,14,15,15,10,8,12,15,15,15,11,15,626,Goalie
629,0,58,Frans Eller,NEW,G,18,18,10,11,18,18,18,13,18,19,17,8,17,15,15,15,15,15,1449,Goalie
630,0,58,Samat Beibitzhanov,ATL,G,15,15,11,11,20,16,18,10,15,20,10,8,17,15,15,15,16,15,1142,Goalie
661,0,58,Cale Amundsen,CGY,G,16,16,6,6,20,16,16,6,16,16,6,7,15,15,15,15,14,15,867,Goalie
663,0,58,Tobias Lindeman,TBB,G,10,10,12,7,13,10,11,9,11,12,10,8,12,15,15,15,13,15,220,Goalie
693,0,58,Alexander Thorstrom,EDM,G,13,14,5,6,13,13,13,9,13,13,10,8,9,15,15,15,10,15,274,Goalie
728,0,58,Malcolm Weekes,MAN,G,11,11,11,11,12,11,12,11,11,12,11,8,7,15,15,15,9,15,208,Goalie
738,0,58,"Olli Saarinen, Jr",NOL,G,17,17,11,12,18,14,14,10,17,18,10,8,16,15,15,15,16,15,970,Goalie
828,0,58,Marques Brownlee,BAP,G,14,14,8,5,12,11,13,7,13,13,8,8,10,15,15,15,7,15,253,Goalie
834,0,58,Elizabeth Doyle,BUF,G,18,18,11,17,20,18,20,11,18,20,11,8,18,15,15,15,16,15,1703,Goalie
837,0,58,Shiqa Vitalievich,CHI,G,12,12,5,5,13,12,12,5,12,13,8,8,10,15,15,15,5,15,199,Goalie
903,0,58,Steven Vassallo,SEA,G,13,13,9,9,12,13,12,7,12,15,10,8,11,15,15,15,11,15,287,Goalie
905,0,58,Richard Majors,LAP,G,11,11,10,9,15,10,10,9,11,15,10,8,12,15,15,15,11,15,268,Goalie
1091,0,58,Sergei Potvinov,BUF,G,11,11,9,9,15,11,13,9,11,15,10,8,11,15,15,15,12,15,289,Goalie
1097,0,58,Damien Vertigo,CHI,G,14,15,8,11,15,13,13,8,13,14,10,7,10,15,15,15,10,15,371,Goalie
1142,0,58,Vincent Mietitore,WPG,G,13,13,10,10,15,14,14,10,13,16,10,8,11,15,15,15,12,15,423,Goalie
1268,0,58,Nicolae Antonescu,SFP,G,16,16,8,7,20,16,16,10,16,19,5,8,15,15,15,15,16,15,1025,Goalie
1374,0,58,Tyler Ward,EDM,G,14,13,11,9,14,14,14,12,13,14,10,8,12,15,15,15,13,15,412,Goalie
1377,0,58,Matvei Stevlaco,NOL,G,11,11,7,9,14,12,11,7,11,11,7,8,9,15,15,15,9,15,175,Goalie
36,0,59,Name Redacted,MAN,G,17,17,11,11,20,17,17,11,18,20,11,8,17,15,15,15,17,15,1352,Goalie
66,0,59,Elle Rush,CGY,G,11,11,9,9,14,12,12,8,11,14,9,8,9,15,15,15,9,15,224,Goalie
67,0,59,Geezus Kryyst,SFP,G,16,16,5,7,16,16,16,8,16,16,10,8,13,15,15,15,13,15,690,Goalie
99,0,59,Harry Carpet,TOR,G,19,20,12,15,20,19,20,12,19,20,12,8,18,15,15,15,18,15,1942,Goalie
100,0,59,Peter Ramsay,SEA,G,16,16,10,10,15,15,15,12,16,18,10,8,15,15,15,15,15,15,780,Goalie
102,0,59,Junior Guarda,HAM,G,13,13,5,6,13,11,13,7,13,11,9,8,12,15,15,15,5,15,225,Goalie
132,0,59,Peter Larson,MAN,G,17,17,12,12,18,17,17,12,17,18,13,8,17,15,15,15,16,15,1167,Goalie
134,0,59,Phillip Weaver,TBB,G,17,17,10,10,19,17,15,10,15,17,10,8,15,15,15,15,15,15,932,Goalie
135,0,59,Mat Smith,CHI,G,16,16,11,11,17,16,16,11,16,18,11,8,17,15,15,15,17,15,987,Goalie
168,0,59,Separa Borro,MIN,G,13,13,9,8,15,13,16,9,14,15,9,8,12,15,15,15,12,15,424,Goalie
232,0,59,Luca Del Vecchio,BAP,G,20,20,10,13,20,20,20,13,20,20,13,8,17,15,15,15,16,15,1930,Goalie
264,0,59,Kata Vilde,CGY,G,17,17,7,7,20,17,17,7,17,20,7,8,17,15,15,15,17,15,1256,Goalie
331,0,59,Markus Tegernako,MIN,G,18,18,14,15,20,19,20,14,19,20,15,8,20,15,15,15,17,15,1946,Goalie
429,0,59,Knox Booth,LAP,G,19,19,12,16,20,19,19,11,18,20,11,8,18,15,15,15,17,15,1791,Goalie
497,0,59,White Goodman,TEX,G,17,17,12,13,19,16,16,12,17,20,12,8,17,15,15,15,16,15,1237,Goalie
563,0,59,Scoochie Stratton,EDM,G,17,17,9,11,20,17,18,9,17,20,9,8,17,15,15,15,15,15,1272,Goalie
564,0,59,Leo Bloomfield,NEW,G,15,15,11,11,15,15,15,9,15,16,11,8,17,15,15,15,14,15,672,Goalie
565,0,59,Strom Chamberlain,WPG,G,18,18,14,13,20,18,20,12,18,20,14,8,18,15,15,15,17,15,1718,Goalie
566,0,59,Thor Odinson,SEA,G,17,17,9,10,17,16,15,9,15,17,14,8,15,15,15,15,15,15,853,Goalie
595,0,59,Cillian Kavanagh,TEX,G,18,18,10,10,20,18,20,10,19,20,10,8,18,15,15,15,17,15,1652,Goalie
596,0,59,A Jobin,HAM,G,17,16,12,11,20,17,18,10,15,20,12,8,17,15,15,15,17,15,1288,Goalie
627,0,59,Mike Hroch,ATL,G,15,15,13,15,15,15,15,14,15,15,10,8,12,15,15,15,11,15,626,Goalie
629,0,59,Frans Eller,NEW,G,18,18,10,11,19,18,18,13,18,19,17,8,19,15,15,15,17,15,1619,Goalie
630,0,59,Samat Beibitzhanov,ATL,G,15,16,11,11,20,16,20,10,15,20,10,8,17,15,15,15,16,15,1247,Goalie
660,0,59,Monty Montgomery,TOR,G,11,11,6,8,12,11,11,8,11,12,8,8,11,15,15,15,11,15,173,Goalie
661,0,59,Cale Amundsen,CGY,G,17,17,6,6,20,16,16,6,17,20,6,7,15,15,15,15,15,15,1102,Goalie
663,0,59,Tobias Lindeman,TBB,G,10,10,12,7,13,10,11,9,11,12,10,8,12,15,15,15,13,15,220,Goalie
728,0,59,Malcolm Weekes,MAN,G,11,11,11,11,12,11,12,11,11,12,11,8,7,15,15,15,9,15,208,Goalie
738,0,59,"Olli Saarinen, Jr",NOL,G,17,17,11,12,18,14,14,10,17,18,10,8,16,15,15,15,16,15,970,Goalie
828,0,59,Marques Brownlee,WPG,G,13,13,8,5,12,11,13,7,13,13,8,8,10,15,15,15,7,15,223,Goalie
834,0,59,Elizabeth Doyle,BUF,G,19,19,12,17,20,19,20,12,19,20,12,8,18,15,15,15,16,15,1887,Goalie
837,0,59,Shiqa Vitalievich,CHI,G,12,12,5,5,13,12,12,5,12,13,8,8,10,15,15,15,5,15,199,Goalie
905,0,59,Richard Majors,LAP,G,11,11,10,9,15,10,10,9,11,15,10,8,12,15,15,15,11,15,268,Goalie
1091,0,59,Sergei Potvinov,BUF,G,11,11,9,9,15,11,13,9,11,15,10,8,11,15,15,15,12,15,289,Goalie
1097,0,59,Damien Vertigo,BAP,G,14,15,10,11,18,14,17,9,13,17,11,8,10,15,15,15,12,15,648,Goalie
1142,0,59,Vincent Mietitore,WPG,G,13,13,10,10,15,14,14,10,13,16,10,8,11,15,15,15,12,15,423,Goalie
1268,0,59,Nicolae Antonescu,SFP,G,17,17,8,7,20,17,17,10,17,20,5,8,16,15,15,15,16,15,1215,Goalie
1374,0,59,Tyler Ward,EDM,G,14,13,11,9,14,14,14,12,13,14,10,8,12,15,15,15,13,15,412,Goalie
1377,0,59,Matvei Stevlaco,NOL,G,11,11,7,9,14,12,11,7,11,11,7,8,9,15,15,15,9,15,175,Goalie
1409,0,59,Keisuke Suzuki,EDM,G,12,13,9,9,11,10,11,11,10,15,12,8,11,15,15,15,11,15,256,Goalie
1413,0,59,Jon St. Ark,NOL,G,14,14,5,7,16,13,13,7,14,16,7,8,11,15,15,15,12,15,425,Goalie
36,0,60,Name Redacted,MAN,G,17,18,11,11,20,17,17,11,20,20,11,8,17,15,15,15,17,15,1472,Goalie
66,0,60,Elle Rush,TEX,G,11,11,9,9,14,12,12,8,11,14,9,8,9,15,15,15,9,15,224,Goalie
67,0,60,Geezus Kryyst,SFP,G,15,15,5,7,16,15,15,8,16,16,7,8,13,15,15,15,11,15,565,Goalie
99,0,60,Harry Carpet,TOR,G,19,20,12,15,20,19,20,12,19,20,12,8,18,15,15,15,18,15,1942,Goalie
100,0,60,Peter Ramsay,HAM,G,17,16,10,12,16,16,15,12,16,18,12,8,15,15,15,15,15,15,881,Goalie
102,0,60,Junior Guarda,HAM,G,13,13,5,6,13,11,13,7,13,11,9,8,12,15,15,15,5,15,225,Goalie
132,0,60,Peter Larson,PHI,G,17,17,5,12,18,17,18,5,17,18,5,8,17,15,15,15,13,15,1072,Goalie
134,0,60,Phillip Weaver,TBB,G,17,17,10,10,19,17,15,10,15,17,10,8,15,15,15,15,15,15,932,Goalie
135,0,60,Mat Smith,CHI,G,17,17,11,11,18,17,17,11,17,19,11,8,17,15,15,15,17,15,1192,Goalie
168,0,60,Separa Borro,MIN,G,13,13,9,8,15,13,16,9,14,15,9,8,12,15,15,15,12,15,424,Goalie
232,0,60,Luca Del Vecchio,BAP,G,20,20,10,13,20,20,20,13,20,20,13,8,20,15,15,15,16,15,2050,Goalie
264,0,60,Kata Vilde,CGY,G,17,17,5,5,20,17,17,5,17,20,5,8,16,15,15,15,15,15,1173,Goalie
300,0,60,Monster The Doctor,MAN,G,11,12,10,11,11,11,11,11,13,12,7,8,10,15,15,15,11,15,216,Goalie
331,0,60,Markus Tegernako,MIN,G,18,18,10,11,20,19,20,10,19,20,14,8,20,15,15,15,17,15,1813,Goalie
429,0,60,Knox Booth,LAP,G,19,19,12,16,20,18,19,11,18,19,11,8,18,15,15,15,17,15,1711,Goalie
432,0,60,Mertin Brodeur,MAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
496,0,60,Jason Voorhees,TOR,G,12,12,6,7,10,12,11,8,12,12,5,8,8,15,15,15,10,15,169,Goalie
497,0,60,White Goodman,MTL,G,18,18,12,13,20,18,17,12,17,20,12,8,17,15,15,15,16,15,1447,Goalie
563,0,60,Scoochie Stratton,PHI,G,17,17,9,13,20,17,18,9,17,20,9,8,17,15,15,15,15,15,1288,Goalie
564,0,60,Leo Bloomfield,NEW,G,16,16,11,11,15,15,15,9,15,16,11,8,17,15,15,15,14,15,722,Goalie
565,0,60,Strom Chamberlain,WPG,G,18,18,15,15,20,18,20,15,18,20,16,8,19,15,15,15,17,15,1881,Goalie
566,0,60,Thor Odinson,SEA,G,17,17,9,11,17,16,16,9,15,17,14,8,16,15,15,15,15,15,908,Goalie
595,0,60,Cillian Kavanagh,TEX,G,18,19,10,10,20,20,20,10,19,20,10,8,18,15,15,15,17,15,1772,Goalie
596,0,60,A Jobin,HAM,G,17,16,12,11,20,17,20,10,15,20,12,8,17,15,15,15,18,15,1408,Goalie
627,0,60,Mike Hroch,ATL,G,15,15,14,15,15,15,15,15,15,15,10,8,12,15,15,15,11,15,656,Goalie
629,0,60,Frans Eller,NEW,G,18,18,10,11,19,18,19,13,18,19,17,8,19,15,15,15,17,15,1659,Goalie
630,0,60,Samat Beibitzhanov,ATL,G,17,17,11,11,20,17,20,10,17,20,10,8,18,15,15,15,16,15,1437,Goalie
660,0,60,Monty Montgomery,MAN,G,11,11,6,7,11,11,11,8,11,11,8,8,11,15,15,15,11,15,155,Goalie
661,0,60,Cale Amundsen,CGY,G,17,17,7,7,20,16,16,7,17,20,7,8,18,15,15,15,15,15,1196,Goalie
663,0,60,Tobias Lindeman,TBB,G,10,10,10,6,13,10,11,9,11,12,10,8,12,15,15,15,12,15,198,Goalie
728,0,60,Malcolm Weekes,MAN,G,11,11,11,11,12,11,12,11,11,12,11,8,7,15,15,15,9,15,208,Goalie
738,0,60,"Olli Saarinen, Jr",NOL,G,17,17,11,12,18,14,14,10,17,18,10,8,16,15,15,15,16,15,970,Goalie
834,0,60,Elizabeth Doyle,BUF,G,20,20,14,17,20,20,20,13,20,20,14,8,18,15,15,15,16,15,2101,Goalie
903,0,60,Steven Vassallo,MTL,G,13,13,9,9,12,13,12,7,12,15,10,8,11,15,15,15,11,15,287,Goalie
905,0,60,Richard Majors,LAP,G,11,11,10,8,15,10,10,8,11,15,10,7,12,15,15,15,11,15,264,Goalie
1001,0,60,Abroop Dhami,EDM,G,10,10,5,7,14,12,12,5,10,14,10,8,11,15,15,15,8,15,208,Goalie
1091,0,60,Sergei Potvinov,BUF,G,11,11,9,9,15,11,13,9,11,15,10,8,11,15,15,15,12,15,289,Goalie
1097,0,60,Damien Vertigo,BAP,G,14,15,10,11,20,14,17,9,13,17,11,8,10,15,15,15,12,15,728,Goalie
1142,0,60,Vincent Mietitore,WPG,G,15,15,10,13,17,16,16,10,16,16,10,8,15,15,15,15,15,15,773,Goalie
1268,0,60,Nicolae Antonescu,SFP,G,18,18,8,7,20,17,18,10,18,20,5,8,16,15,15,15,16,15,1375,Goalie
1374,0,60,Tyler Ward,EDM,G,14,14,13,9,16,16,16,13,13,15,10,8,14,15,15,15,15,15,639,Goalie
1409,0,60,Keisuke Suzuki,CHI,G,12,13,9,9,11,10,11,11,10,15,12,8,11,15,15,15,11,15,256,Goalie
1413,0,60,Jon St. Ark,NOL,G,16,16,7,7,20,17,16,7,16,20,7,8,15,15,15,15,15,15,1056,Goalie
1739,0,60,Hugo Gronroos,MIN,G,14,14,11,12,16,15,16,11,14,15,11,8,15,15,15,15,13,15,605,Goalie
1754,0,60,Ragnar-Alexandre Ragnarsson-Tremblay,SEA,G,13,13,8,10,15,14,15,9,13,15,10,8,12,15,15,15,12,15,409,Goalie
36,0,61,Name Redacted,MAN,G,18,20,11,11,20,17,17,11,20,20,11,8,17,15,15,15,17,15,1592,Goalie
66,0,61,Elle Rush,TEX,G,11,11,8,8,14,11,11,8,11,14,8,8,9,15,15,15,8,15,200,Goalie
67,0,61,Geezus Kryyst,SFP,G,15,15,5,5,15,14,15,8,15,15,7,8,11,15,15,15,10,15,452,Goalie
99,0,61,Harry Carpet,TOR,G,18,19,12,12,20,20,20,12,18,20,11,8,18,15,15,15,18,15,1816,Goalie
132,0,61,Peter Larson,PHI,G,16,16,5,10,18,17,18,5,17,18,5,8,17,15,15,15,11,15,993,Goalie
135,0,61,Mat Smith,CHI,G,17,17,11,11,20,17,17,11,17,20,11,8,18,15,15,15,17,15,1352,Goalie
168,0,61,Separa Borro,MIN,G,13,13,9,8,15,13,16,9,14,15,9,8,12,15,15,15,12,15,424,Goalie
198,0,61,Meeka Keprosoft,MTL,G,13,14,9,11,15,13,13,5,14,13,5,8,11,15,15,15,11,15,338,Goalie
232,0,61,Luca Del Vecchio,BAP,G,20,20,10,13,20,20,20,13,20,20,13,8,20,15,15,15,16,15,2050,Goalie
264,0,61,Kata Vilde,CGY,G,17,17,5,5,20,15,15,5,17,20,5,8,14,15,15,15,14,15,1018,Goalie
300,0,61,Rusty Remao,EDM,G,13,13,8,8,15,13,15,9,11,15,9,8,11,15,15,15,11,15,350,Goalie
429,0,61,Knox Booth,LAP,G,19,19,10,15,20,18,19,10,18,19,12,8,18,15,15,15,16,15,1651,Goalie
432,0,61,Mertin Brodeur,MAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
496,0,61,Jason Voorhees,TOR,G,12,12,6,7,10,12,11,8,12,12,5,8,8,15,15,15,10,15,169,Goalie
497,0,61,White Goodman,MTL,G,17,18,12,13,19,17,17,12,17,20,11,8,17,15,15,15,16,15,1319,Goalie
563,0,61,Scoochie Stratton,PHI,G,17,17,9,13,20,18,18,9,17,20,9,8,17,15,15,15,15,15,1328,Goalie
564,0,61,Leo Bloomfield,NEW,G,16,16,11,11,15,16,15,9,15,16,11,8,17,15,15,15,14,15,747,Goalie
565,0,61,Strom Chamberlain,TBB,G,19,19,15,15,20,20,20,15,19,20,16,8,20,15,15,15,17,15,2121,Goalie
566,0,61,Thor Odinson,SEA,G,17,17,9,11,17,16,16,9,15,17,14,8,16,15,15,15,15,15,908,Goalie
595,0,61,Cillian Kavanagh,TEX,G,20,20,10,10,20,20,20,10,20,20,10,8,18,15,15,15,17,15,1932,Goalie
596,0,61,A Jobin,HAM,G,17,16,12,11,20,17,20,10,15,20,12,8,17,15,15,15,18,15,1408,Goalie
627,0,61,Mike Hroch,ATL,G,15,15,12,13,15,15,15,15,15,15,10,8,12,15,15,15,11,15,603,Goalie
630,0,61,Samat Beibitzhanov,ATL,G,17,17,11,11,20,17,20,10,17,20,10,8,18,15,15,15,16,15,1437,Goalie
661,0,61,Cale Amundsen,CGY,G,17,17,7,7,20,16,16,7,17,20,7,8,20,15,15,15,16,15,1301,Goalie
663,0,61,Tobias Lindeman,WPG,G,10,10,9,6,13,10,11,8,11,11,9,8,12,15,15,15,12,15,178,Goalie
738,0,61,"Olli Saarinen, Jr",NOL,G,17,17,11,12,18,14,14,10,17,18,10,8,16,15,15,15,16,15,970,Goalie
834,0,61,Elizabeth Doyle,BUF,G,20,20,13,17,20,20,20,13,20,20,12,8,18,15,15,15,16,15,2063,Goalie
903,0,61,Steven Vassallo,TBB,G,12,12,9,9,12,13,12,7,12,14,10,8,11,15,15,15,11,15,256,Goalie
905,0,61,Richard Majors,MTL,G,11,11,10,9,15,10,10,9,11,15,10,8,12,15,15,15,11,15,268,Goalie
1091,0,61,Sergei Potvinov,BUF,G,11,11,9,9,15,11,13,9,11,15,10,8,11,15,15,15,12,15,289,Goalie
1097,0,61,Damien Vertigo,LAP,G,14,15,10,11,20,14,17,9,13,19,11,8,10,15,15,15,12,15,808,Goalie
1142,0,61,Vincent Mietitore,WPG,G,16,16,10,13,17,16,17,10,16,16,10,8,15,15,15,15,15,15,848,Goalie
1268,0,61,Nicolae Antonescu,SFP,G,18,18,8,7,20,18,19,10,18,20,5,8,17,15,15,15,17,15,1505,Goalie
1374,0,61,Tyler Ward,EDM,G,15,15,13,9,17,16,16,13,13,17,10,8,14,15,15,15,15,15,744,Goalie
1377,0,61,Matvei Stevlaco,EDM,G,11,11,7,9,14,12,11,7,11,11,7,8,9,15,15,15,9,15,175,Goalie
1409,0,61,Keisuke Suzuki,CHI,G,12,13,9,9,11,10,11,11,10,15,12,8,11,15,15,15,11,15,256,Goalie
1413,0,61,Jon St. Ark,NOL,G,16,16,7,7,20,17,20,7,16,20,7,8,15,15,15,15,15,15,1201,Goalie
1484,0,61,Senji Seteki,SFP,G,13,13,10,11,16,13,13,8,13,16,8,8,12,15,15,15,13,15,425,Goalie
1641,0,61,Ryan Aaron,BAP,G,11,11,7,7,13,11,12,7,11,13,8,8,11,15,15,15,9,15,184,Goalie
1739,0,61,Hugo Gronroos,MIN,G,14,15,11,12,16,15,16,11,15,15,11,8,15,15,15,15,15,15,665,Goalie
1754,0,61,Ragnar-Alexandre Ragnarsson-Tremblay,SEA,G,13,13,8,10,15,14,15,9,13,15,10,8,12,15,15,15,12,15,409,Goalie
1823,0,61,Walrus Walrus,HAM,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1901,0,61,Benjamin Blue-II,NEW,G,14,14,9,10,14,13,14,9,13,13,11,8,12,15,15,15,13,15,379,Goalie
36,0,62,Name Redacted,MAN,G,18,20,11,11,20,17,17,11,20,20,11,8,17,15,15,15,17,15,1592,Goalie
67,0,62,Geezus Kryyst,TBB,G,13,13,5,5,14,14,14,8,14,14,7,8,11,15,15,15,10,15,332,Goalie
99,0,62,Harry Carpet,TOR,G,18,19,11,12,20,19,19,10,18,20,11,8,17,15,15,15,18,15,1675,Goalie
132,0,62,Peter Larson,PHI,G,15,15,5,10,18,16,18,5,16,18,5,8,15,15,15,15,11,15,843,Goalie
135,0,62,Mat Smith,CHI,G,17,18,11,11,20,18,18,11,18,20,11,8,18,15,15,15,17,15,1512,Goalie
198,0,62,Meeka Keprosoft,MTL,G,13,14,9,11,15,13,13,5,14,13,5,8,11,15,15,15,11,15,338,Goalie
232,0,62,Luca Del Vecchio,BAP,G,20,20,10,13,20,20,20,13,20,20,13,8,18,15,15,15,16,15,1970,Goalie
300,0,62,Rusty Remao,EDM,G,13,13,8,8,15,13,15,9,11,15,9,8,11,15,15,15,11,15,350,Goalie
432,0,62,Mertin Brodeur,MAN,G,16,16,12,12,16,14,14,14,16,16,12,8,9,15,15,15,9,15,660,Goalie
465,0,62,Zhen Roza,CGY,G,15,15,5,10,20,14,14,5,15,18,10,8,15,15,15,15,14,15,795,Goalie
496,0,62,Jason Voorhees,TOR,G,12,12,6,7,10,12,11,8,12,12,5,8,8,15,15,15,10,15,169,Goalie
497,0,62,White Goodman,MTL,G,17,17,12,12,17,17,17,12,17,20,11,8,17,15,15,15,16,15,1191,Goalie
563,0,62,Scoochie Stratton,PHI,G,17,17,9,15,20,18,18,9,17,20,9,8,17,15,15,15,16,15,1383,Goalie
564,0,62,Leo Bloomfield,NEW,G,16,16,11,11,15,16,15,9,15,16,11,8,18,15,15,15,15,15,802,Goalie
565,0,62,Strom Chamberlain,TBB,G,19,19,14,15,20,20,20,16,19,20,16,8,19,15,15,15,17,15,2091,Goalie
566,0,62,Thor Odinson,SEA,G,17,17,9,11,17,16,16,9,15,17,14,8,16,15,15,15,15,15,908,Goalie
595,0,62,Cillian Kavanagh,TEX,G,20,20,10,10,20,20,20,10,20,20,10,8,18,15,15,15,18,15,1972,Goalie
596,0,62,A Jobin,HAM,G,17,16,12,11,20,17,20,10,15,20,12,8,17,15,15,15,18,15,1408,Goalie
630,0,62,Samat Beibitzhanov,ATL,G,17,17,11,10,20,17,20,10,17,20,10,8,17,15,15,15,15,15,1367,Goalie
661,0,62,Cale Amundsen,CGY,G,17,17,7,7,20,17,17,7,17,20,7,8,20,15,15,15,16,15,1351,Goalie
663,0,62,Tobias Lindeman,WPG,G,10,10,6,6,13,10,10,8,11,11,9,8,11,15,15,15,12,15,160,Goalie
741,0,62,Iorek Byrnison,NOL,G,15,15,11,10,20,14,16,10,13,20,9,8,10,15,15,15,11,15,825,Goalie
834,0,62,Elizabeth Doyle,BUF,G,20,20,15,17,20,20,20,13,20,20,12,8,17,15,15,15,16,15,2053,Goalie
849,0,62,Olof Karsikko,LAP,G,16,16,9,11,18,15,15,10,15,18,15,8,14,15,15,15,15,15,868,Goalie
905,0,62,Richard Majors,MTL,G,11,11,10,9,15,10,10,9,11,15,10,8,12,15,15,15,11,15,268,Goalie
995,0,62,Valtteri Aalto,MIN,G,13,14,11,11,15,11,15,11,13,15,13,8,11,15,15,15,11,15,425,Goalie
1000,0,62,Edward Teach,TEX,G,11,15,7,10,11,11,12,10,10,13,9,8,10,15,15,15,10,15,229,Goalie
1091,0,62,Sergei Potvinov,BUF,G,11,11,8,8,15,11,13,9,11,15,9,8,11,15,15,15,12,15,280,Goalie
1097,0,62,Damien Vertigo,LAP,G,14,15,10,11,20,14,18,9,13,20,11,8,10,15,15,15,12,15,888,Goalie
1142,0,62,Vincent Mietitore,WPG,G,16,16,10,13,17,16,17,10,16,16,10,8,15,15,15,15,15,15,848,Goalie
1268,0,62,Nicolae Antonescu,SFP,G,18,18,8,7,20,19,20,10,19,20,5,8,18,15,15,15,17,15,1665,Goalie
1330,0,62,Evgeni Petrov,ATL,G,15,15,9,7,19,20,18,7,13,16,9,8,15,15,15,15,11,15,913,Goalie
1374,0,62,Tyler Ward,EDM,G,15,15,13,9,18,17,17,13,13,18,10,8,14,15,15,15,15,15,874,Goalie
1377,0,62,Matvei Stevlaco,EDM,G,11,11,7,9,14,12,11,7,11,11,7,8,9,15,15,15,9,15,175,Goalie
1409,0,62,Keisuke Suzuki,CHI,G,12,13,9,9,11,10,11,11,10,15,12,8,11,15,15,15,11,15,256,Goalie
1413,0,62,Jon St. Ark,NOL,G,17,17,7,7,20,20,20,7,17,20,7,8,15,15,15,15,15,15,1396,Goalie
1484,0,62,Senji Seteki,SFP,G,14,14,10,11,20,15,15,8,13,20,8,8,15,15,15,15,13,15,843,Goalie
1641,0,62,Ryan Aaron,BAP,G,11,11,7,7,13,11,12,7,11,13,8,8,11,15,15,15,9,15,184,Goalie
1739,0,62,Hugo Gronroos,MIN,G,14,15,11,12,16,15,16,11,15,15,11,8,15,15,15,15,15,15,665,Goalie
1754,0,62,Ragnar-Alexandre Ragnarsson-Tremblay,SEA,G,13,13,8,10,15,14,15,9,13,15,10,8,12,15,15,15,12,15,409,Goalie
1823,0,62,Walrus Walrus,HAM,G,11,11,5,5,12,11,11,11,11,11,6,8,7,15,15,15,11,15,155,Goalie
1901,0,62,Benjamin Blue-II,NEW,G,14,14,9,10,14,13,14,9,13,13,11,8,12,15,15,15,13,15,379,Goalie
36,0,63,Name Redacted,MAN,G,20,20,11,11,20,17,17,11,20,20,11,8,17,15,15,15,17,15,1672,Goalie
67,0,63,Geezus Kryyst,TBB,G,13,13,5,5,14,14,14,8,14,14,7,8,11,15,15,15,10,15,332,Goalie
99,0,63,Harry Carpet,TOR,G,18,18,11,12,20,19,19,10,17,19,11,8,17,15,15,15,17,15,1515,Goalie
134,0,63,Phillip Weaver,CGY,G,17,17,10,10,19,17,15,10,15,17,10,8,15,15,15,15,15,15,932,Goalie
135,0,63,Mat Smith,CHI,G,18,18,11,11,20,20,20,11,19,20,11,8,18,15,15,15,17,15,1752,Goalie
232,0,63,Luca Del Vecchio,BAP,G,19,19,10,13,20,19,20,12,19,20,12,8,16,15,15,15,17,15,1754,Goalie
432,0,63,Mertin Brodeur,MAN,G,12,12,8,8,12,10,10,10,12,12,8,8,9,15,15,15,9,15,177,Goalie
465,0,63,Zhen Roza,CGY,G,15,15,5,10,20,15,17,5,15,20,12,8,15,15,15,15,15,15,983,Goalie
563,0,63,Scoochie Stratton,PHI,G,17,17,9,15,20,18,18,9,17,20,9,8,18,15,15,15,16,15,1423,Goalie
564,0,63,Leo Bloomfield,NEW,G,16,16,11,11,15,16,15,9,15,16,11,8,17,15,15,15,15,15,762,Goalie
565,0,63,Strom Chamberlain,TBB,G,18,18,14,15,20,19,20,15,18,20,15,8,19,15,15,15,17,15,1881,Goalie
566,0,63,Thor Odinson,PHI,G,17,17,5,11,17,16,16,5,15,17,5,8,16,15,15,15,15,15,849,Goalie
595,0,63,Cillian Kavanagh,TEX,G,19,19,10,10,20,20,20,10,19,20,10,8,18,15,15,15,17,15,1812,Goalie
596,0,63,A Jobin,HAM,G,15,15,11,11,19,17,19,9,13,19,12,8,17,15,15,15,18,15,1170,Goalie
630,0,63,Samat Beibitzhanov,ATL,G,17,17,11,10,19,17,18,6,17,18,5,8,16,15,15,15,15,15,1121,Goalie
