"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","First Name","Last Name","Nick Name","Height","Weight","DOB","Birthcity","Birthstate","Nationality_One","Nationality_Two","Nationality_Three"
"373","1","1","3","55"," ","Jed Mosley Jr",,"74","210","2000-5-23","Chicago","IL","The United States","England",
"373","1","1","3","56"," ","Jed Mosley Jr",,"74","210","2000-5-23","Chicago","IL","The United States","England",
"373","1","1","3","57"," ","Jed Mosley Jr",,"74","210","2000-5-23","Chicago","IL","The United States","England",
"384","1","1","3","53"," ","Patrick Shepherd",,"73","202","2000-5-31","Fair Lawn","NJ","The United States",,
"384","1","1","3","54"," ","Patrick Shepherd",,"73","202","2000-5-31","Fair Lawn","NJ","The United States",,
"384","1","1","3","55"," ","Patrick Shepherd",,"73","202","2000-5-31","Fair Lawn","NJ","The United States",,
"396","1","1","3","68"," ","Brent Turnerson",,"77","225","2005-3-11","Elk Grove","CA","The United States",,
"396","1","1","3","69"," ","Brent Turnerson",,"77","225","2005-3-11","Elk Grove","CA","The United States",,
"396","1","1","3","70"," ","Brent Turnerson",,"77","225","2005-3-11","Elk Grove","CA","The United States",,
"405","1","1","3","68"," ","Phillip Fry",,"74","221","2009-11-27","New York","NY","The United States",,
"405","1","1","3","69"," ","Phillip Fry",,"74","221","2009-11-27","New York","NY","The United States",,
"405","1","1","3","70"," ","Phillip Fry",,"74","221","2009-11-27","New York","NY","The United States",,
"408","1","1","3","57"," ","Sheen Beckett",,"71","206","2000-1-23","Las Cruces","NM","The United States",,
"408","1","1","3","68"," ","James Lutz",,"74","210","2009-6-14","Pittsburgh","PA","The United States",,
"408","1","1","3","69"," ","James Lutz",,"74","210","2009-6-14","Pittsburgh","PA","The United States",,
"408","1","1","3","70"," ","James Lutz",,"74","210","2009-6-14","Pittsburgh","PA","The United States",,
"410","1","1","3","68"," ","Barefoot Sugars",,"76","220","2009-3-3","Houston","TX","The United States",,
"410","1","1","3","69"," ","Barefoot Sugars",,"76","220","2009-3-3","Houston","TX","The United States",,
"410","1","1","3","70"," ","Barefoot Sugars",,"76","220","2009-3-3","Houston","TX","The United States",,
"411","1","1","3","55"," ","Luffy Richard",,"74","210","2000-7-6","Anaheim","CA","The United States",,
"411","1","1","3","56"," ","Luffy Richard",,"74","210","2000-7-6","Anaheim","CA","The United States",,
"415","1","1","3","68"," ","Loosh O'Sullivan",,"74","240","2009-8-1","Boston","MA","The United States",,
"415","1","1","3","69"," ","Loosh O'Sullivan",,"74","240","2009-8-1","Boston","MA","The United States",,
"424","1","1","3","57"," ","William Lockwood",,"72","182","2000-6-12","Bloomington","CA","The United States",,
"424","1","1","3","58"," ","William Lockwood",,"72","182","2000-6-12","Bloomington","CA","The United States",,
"427","1","1","3","56"," ","Sean Gatez",,"76","220","2000-3-8","Denver","CO","The United States",,
"427","1","1","3","58"," ","Sean Gatez",,"76","220","2000-3-8","Denver","CO","The United States",,
"427","1","1","3","59"," ","Sean Gatez",,"76","220","2000-3-8","Denver","CO","The United States",,
"428","1","1","3","57"," ","Red Arrow",,"71","194","2000-3-28","Cincinnati","OH","The United States",,
"440","1","1","3","53"," ","Bork Lazer",,"75","286","2000-9-28","Minneapolis","MN","The United States",,
"440","1","1","3","54"," ","Bork Lazer",,"75","286","2000-9-28","Minneapolis","MN","The United States",,
"440","1","1","3","55"," ","Bork Lazer",,"75","286","2000-9-28","Minneapolis","MN","The United States",,
"441","1","1","3","53"," ","Elwulf Jericson",,"67","185","2000-11-15","Augusta","ME","The United States",,
"441","1","1","3","54"," ","Elwulf Jericson",,"68","185","2000-11-15","Augusta","ME","The United States",,
"441","1","1","3","55"," ","Elwulf Jericson",,"68","185","2000-11-15","Augusta","ME","The United States",,
"441","1","1","3","56"," ","Elwulf Jericson",,"68","185","2000-11-15","Augusta","ME","The United States",,
"443","1","1","3","53"," ","Braden Lowrie",,"74","200","2000-2-6","Wauseon","OH","The United States",,
"445","1","1","3","53"," ","Zoltan Topalo",,"69","223","2000-11-19","Memphis","TN","The United States",,
"472","1","1","3","55"," ","Zdenko Beranek",,"70","175","2001-11-8","Kosice","KOS","Slovenia",,
"472","1","1","3","56"," ","Zdenko Beranek",,"71","175","2001-11-8","Kosice","KOS","Slovenia",,
"472","1","1","3","57"," ","Zdenko Beranek",,"71","175","2001-11-8","Kosice","KOS","Slovenia",,
"472","1","1","3","58"," ","Zdenko Beranek",,"71","175","2001-11-8","Kosice","KOS","Slovenia",,
"475","1","1","3","54"," ","Hubert Andrews",,"71","190","2001-8-15","Waterville","NY","The United States",,
"475","1","1","3","56"," ","Hubert Andrews",,"71","190","2001-8-15","Waterville","NY","The United States",,
"475","1","1","3","57"," ","Hubert Andrews",,"72","190","2001-8-15","Waterville","NY","The United States",,
"475","1","1","3","58"," ","Hubert Andrews",,"72","190","2001-8-15","Waterville","NY","The United States",,
"488","1","1","3","59"," ","Alimony Tony",,"72","210","2001-11-18","Milwaukee","WI","The United States",,
"488","1","1","3","60"," ","Alimony Tony",,"72","210","2001-11-18","Milwaukee","WI","The United States",,
"489","1","1","3","59"," ","LaTrell Mcdonald",,"74","220","2002-5-4","New York","NY","The United States",,
"489","1","1","3","60"," ","LaTrell Mcdonald",,"74","220","2002-5-4","New York","NY","The United States",,
"494","1","1","3","59"," ","Daniel Merica Jr.",,"73","190","2002-4-16","Nashville","TN","The United States",,
"494","1","1","3","60"," ","Daniel Merica Jr.",,"73","190","2002-4-16","Nashville","TN","The United States",,
"494","1","1","3","61"," ","Daniel Merica Jr.",,"73","190","2002-4-16","Nashville","TN","The United States",,
"494","1","1","3","62"," ","Daniel Merica Jr.",,"73","190","2002-4-16","Nashville","TN","The United States",,
"500","1","1","3","58"," ","Jack Micro",,"74","220","2001-7-15","Louisville","KY","The United States",,
"500","1","1","3","59"," ","Jack Micro",,"74","220","2001-7-15","Louisville","KY","The United States",,
"500","1","1","3","60"," ","Jack Micro",,"74","220","2001-7-15","Louisville","KY","The United States",,
"511","1","1","3","59"," ","Gino Lombardo",,"76","240","2001-11-28","New York Mills","NY","The United States",,
"511","1","1","3","60"," ","Gino Lombardo",,"76","240","2001-11-28","New York Mills","NY","The United States",,
"516","1","1","3","60"," ","Podan Podanovic",,"73","195","2001-10-4","Plzen","PLZ","Czech Republic",,
"522","1","1","3","59"," ","Ryan Gardner",,"76","251","2002-1-27","Arlington","VA","The United States",,
"522","1","1","3","60"," ","Ryan Gardner",,"76","251","2002-1-27","Arlington","VA","The United States",,
"522","1","1","3","61"," ","Ryan Gardner",,"76","251","2002-1-27","Arlington","VA","The United States",,
"536","1","1","3","54"," ","Teddy Park",,"72","230","2001-10-29","San Juan","TX","The United States",,
"536","1","1","3","57"," ","Teddy Park",,"72","230","2001-10-29","San Juan","TX","The United States",,
"538","1","1","3","54"," ","Terrence ""Big Terry"" Smit",,"79","210","2002-1-31","Palm Springs","CA","The United States",,
"538","1","1","3","57"," ","Terrence ""Big Terry"" Smit",,"79","210","2002-1-31","Palm Springs","CA","The United States",,
"547","1","1","3","53"," ","James LeBlond",,"72","205","2000-3-15","Biddeford","ME","The United States",,
"547","1","1","3","54"," ","James LeBlond",,"72","205","2000-3-15","Biddeford","ME","The United States",,
"547","1","1","3","55"," ","James LeBlond",,"72","205","2000-3-15","Biddeford","ME","The United States",,
"547","1","1","3","56"," ","James LeBlond",,"72","205","2000-3-15","Biddeford","ME","The United States",,
"548","1","1","3","53"," ","Pojo Biscuit",,"74","230","2000-5-22","Boston","MA","The United States",,
"548","1","1","3","54"," ","Pojo Biscuit",,"74","230","2000-5-22","Boston","MA","The United States",,
"548","1","1","3","55"," ","Pojo Biscuit",,"74","230","2000-5-22","Boston","MA","The United States",,
"548","1","1","3","56"," ","Pojo Biscuit",,"74","230","2000-5-22","Boston","MA","The United States",,
"549","1","1","3","53"," ","Sammy Koa",,"72","198","2000-4-23","Chicago","IL","The United States",,
"549","1","1","3","54"," ","Sammy Koa",,"72","198","2000-4-23","Chicago","IL","The United States",,
"555","1","1","3","57"," ","Patricia Reichardt",,"64","190","2000-2-2","Minneota","MN","The United States",,
"569","1","1","3","60"," ","Dobby Hintzskanen",,"71","200","2003-5-2","Dallas","TX","The United States",,
"570","1","1","3","61"," ","Patrick Toes",,"71","240","2003-8-15","Chicago","IL","The United States",,
"574","1","1","3","61"," ","Michael Robertson",,"76","206","2003-1-24","Houston","TX","The United States",,
"574","1","1","3","64"," ","Michael Robertson",,"76","206","2003-1-24","Houston","TX","The United States",,
"593","1","1","3","60"," ","Wing Wang",,"72","200","2003-11-4","Las Vegas","NV","The United States",,
"593","1","1","3","61"," ","Wing Wang",,"72","200","2003-11-4","Las Vegas","NV","The United States",,
"593","1","1","3","62"," ","Wing Wang",,"72","200","2003-11-4","Las Vegas","NV","The United States",,
"593","1","1","3","63"," ","Wing Wang",,"72","200","2003-11-4","Las Vegas","NV","The United States",,
"593","1","1","3","64"," ","Wing Wang",,"72","200","2003-11-4","Las Vegas","NV","The United States",,
"594","1","1","3","56"," ","Chad Danger",,"76","225","2002-12-13","Marlton","NJ","The United States",,
"594","1","1","3","57"," ","Chad Danger",,"77","225","2002-12-13","Marlton","NJ","The United States",,
"633","1","1","3","69"," ","Jack McCarthy",,"74","212","2011-9-16","Chicago","IL","The United States",,
"633","1","1","3","70"," ","Jack McCarthy",,"74","212","2011-9-16","Chicago","IL","The United States",,
"634","1","1","3","74"," ","Jim Wen",,"74","200","2014-4-1","Albuquerque","NM","The United States",,
"636","1","1","3","72"," ","Trevor Lahey",,"74","193","2013-2-1","Dallas","TX","The United States",,
"636","1","1","3","73"," ","Trevor Lahey",,"74","193","2013-2-1","Dallas","TX","The United States",,
"636","1","1","3","74"," ","Trevor Lahey",,"74","193","2013-2-1","Dallas","TX","The United States",,
"637","1","1","3","71"," ","Austin Morley",,"68","185","2013-2-6","Columbus","NY","The United States",,
"637","1","1","3","72"," ","Austin Morley",,"68","185","2013-2-6","Columbus","NY","The United States",,
"638","1","1","3","73"," ","Ryland Murphy",,"72","200","2012-7-16","Peoria","IL","The United States",,
"643","1","1","3","58"," ","Danny C",,"74","200","2004-1-20","Washington","DC","The United States",,
"643","1","1","3","59"," ","Danny C",,"74","190","2004-1-20","Washington","DC","The United States",,
"643","1","1","3","60"," ","Danny C",,"74","190","2004-1-20","Washington","DC","The United States",,
"647","1","1","3","62"," ","Lenny Hawk",,"74","220","2003-8-25","Jacksonville","FL","The United States",,
"647","1","1","3","63"," ","Lenny Hawk",,"74","220","2003-8-25","Jacksonville","FL","The United States",,
"651","1","1","3","58"," ","Gregory Goode",,"76","225","2004-1-2","Tulsa","OK","The United States",,
"651","1","1","3","59"," ","Gregory Goode",,"76","225","2004-1-2","Tulsa","OK","The United States",,
"651","1","1","3","60"," ","Gregory Goode",,"76","225","2004-1-2","Tulsa","OK","The United States",,
"653","1","1","3","70"," ","Jiggle E. Puff",,"72","200","2012-8-19","Atlanta","GA","The United States",,
"653","1","1","3","71"," ","Jiggle E. Puff",,"72","200","2012-8-19","Atlanta","GA","The United States",,
"653","1","1","3","72"," ","Jiggle E. Puff",,"72","200","2012-8-19","Atlanta","GA","The United States",,
"661","1","1","3","70"," ","Darnell Mohamed Johnson II",,"76","208","2012-11-21","New Orleans","LA","The United States",,
"661","1","1","3","71"," ","Darnell Mohamed Johnson II",,"76","208","2012-11-21","New Orleans","LA","The United States",,
"661","1","1","3","72"," ","Darnell Mohamed Johnson II",,"76","208","2012-11-21","New Orleans","LA","The United States",,
"665","1","1","3","62"," ","Merlin Metzler",,"77","238","2003-9-3","Fargo","ND","The United States",,
"665","1","1","3","63"," ","Merlin Metzler",,"77","238","2003-9-3","Fargo","ND","The United States",,
"665","1","1","3","64"," ","Merlin Metzler",,"77","238","2003-9-3","Fargo","ND","The United States",,
"667","1","1","3","70"," ","Wednesday Addams",,"67","150","2011-7-27","New York","NY","The United States",,
"667","1","1","3","71"," ","Wednesday Addams",,"66","150","2011-7-27","New York","NY","The United States",,
"671","1","1","3","70"," ","Anthony Simmons II",,"68","160","2012-8-10","St. Louis","MI","The United States",,
"672","1","1","3","58"," ","AJ Tirrell",,"75","230","2004-1-4","Auburn","NY","The United States",,
"672","1","1","3","59"," ","AJ Tirrell",,"75","230","2004-1-4","Auburn","NY","The United States",,
"674","1","1","3","58"," ","Austin Smith",,"74","207","2004-1-23","Spokane","WA","The United States",,
"687","1","1","3","72"," ","Cameron Dallas",,"70","202","2013-5-20","Dallas","TX","The United States",,
"690","1","1","3","71"," ","Westley Kirkpatrick",,"78","200","2013-6-18","Indianapolis","IN","The United States",,
"690","1","1","3","72"," ","Westley Kirkpatrick",,"78","200","2013-6-18","Indianapolis","IN","The United States",,
"691","1","1","3","63"," ","SD Core",,"74","225","2004-3-4","San Diego","CA","The United States",,
"692","1","1","3","59"," ","Wet Jeans",,"71","190","2004-3-27","Philadelphia","PA","The United States",,
"692","1","1","3","60"," ","Wet Jeans",,"72","190","2004-3-27","Philadelphia","PA","The United States",,
"696","1","1","3","68"," ","Hugh Manius",,"79","200","2011-2-8","South El Monte","CA","The United States",,
"696","1","1","3","70"," ","Hugh Manius",,"79","200","2011-2-8","South El Monte","CA","The United States",,
"703","1","1","3","73"," ","Rocky Orwell",,"72","192","2013-5-21","Bellevue","NE","The United States",,
"703","1","1","3","74"," ","Rocky Orwell",,"72","192","2013-5-21","Bellevue","NE","The United States",,
"725","1","1","3","75"," ","Entropy Sanchez",,"73","225","2014-9-4","Sacramento","CA","The United States",,
"727","1","1","3","73"," ","Leon Rizzton",,"74","210","2013-5-3","Pittsburgh","PA","The United States",,
"731","1","1","3","69"," ","James Dion",,"75","200","2011-4-16","Indianapolis","IN","The United States",,
"731","1","1","3","70"," ","James Dion",,"75","200","2011-4-16","Indianapolis","IN","The United States",,
"732","1","1","3","72"," ","Lea Cranberry",,"70","175","2013-2-27","Cumming","GA","The United States",,
"751","1","1","3","73"," ","Jordan Thompson",,"75","215","2013-10-22","New Orleans","LA","The United States",,
"751","1","1","3","74"," ","Jordan Thompson",,"75","215","2013-10-22","New Orleans","LA","The United States",,
"759","1","1","3","59"," ","Jimmy Jimmy",,"76","200","2002-3-7","Calgary","AB","Canada",,
"760","1","1","3","61"," ","Skating Dino",,"72","200","2002-4-25","Prichard","AL","The United States",,
"762","1","1","3","69"," ","Kay Lee",,"68","155","2013-5-16","Florida City","FL","The United States",,
"762","1","1","3","70"," ","Kay Lee",,"68","155","2013-5-16","Florida City","FL","The United States",,
"762","1","1","3","71"," ","Kay Lee",,"70","155","2013-5-16","Florida City","FL","The United States",,
"762","1","1","3","72"," ","Kay Lee",,"70","155","2013-5-16","Florida City","FL","The United States",,
"769","1","1","3","74"," ","Wes Thunderbass",,"73","203","2013-11-27","Caddo Mills","TX","The United States",,
"783","1","1","3","72"," ","Joseph Reed",,"75","225","2013-8-17","Gahanna","OH","The United States",,
"783","1","1","3","73"," ","Joseph Reed",,"75","225","2013-8-17","Gahanna","OH","The United States",,
"783","1","1","3","74"," ","Joseph Reed",,"75","225","2013-8-17","Gahanna","OH","The United States",,
"787","1","1","3","72"," ","Colt Fox",,"75","236","2013-8-1","Dallas","TX","The United States",,
"787","1","1","3","73"," ","Colt Fox",,"75","236","2013-8-1","Dallas","TX","The United States",,
"789","1","1","3","58"," ","Kit Kirkstone",,"79","205","2002-11-14","St. Petersburg","FL","The United States",,
"790","1","1","3","57"," ","Nike Kickz Jr",,"71","185","2002-1-6","Boston","MA","The United States",,
"790","1","1","3","58"," ","Nike Kickz Jr",,"71","185","2002-1-6","Boston","MA","The United States",,
"790","1","1","3","59"," ","Nike Kickz Jr",,"71","185","2002-1-6","Boston","MA","The United States",,
"791","1","1","3","57"," ","Pavel Jeziak",,"73","205","2002-1-11","Jacksonville","FL","The United States",,
"791","1","1","3","58"," ","Pavel Jeziak",,"73","205","2002-1-11","Jacksonville","FL","The United States",,
"791","1","1","3","59"," ","Pavel Jeziak",,"73","205","2002-1-11","Jacksonville","FL","The United States",,
"791","1","1","3","60"," ","Pavel Jeziak",,"73","205","2002-1-11","Jacksonville","FL","The United States",,
"791","1","1","3","73"," ","Net Man",,"74","216","2013-5-27","Raleigh","NC","The United States","Finland",
"792","1","1","3","57"," ","Christopher Ford",,"73","201","2002-12-3","Atlanta","GA","The United States",,
"792","1","1","3","58"," ","Christopher Ford",,"74","201","2002-12-3","Atlanta","GA","The United States",,
"794","1","1","3","57"," ","Owen Bowden",,"74","200","2002-1-4","Milton (Ulster County)","NY","The United States",,
"794","1","1","3","58"," ","Owen Bowden",,"74","200","2002-1-4","Milton (Ulster County)","NY","The United States",,
"795","1","1","3","57"," ","Jonny Tsunami",,"73","242","2002-4-23","Honolulu","HI","The United States",,
"796","1","1","3","57"," ","Corey Rigler",,"72","190","2002-7-1","Philadelphia","PA","The United States",,
"797","1","1","3","57"," "," Matty David",,"75","175","2002-11-22","Circle Pines","MN","The United States",,
"798","1","1","3","57"," ","Bar Downski",,"74","197","2002-3-21","Anaheim","CA","The United States",,
"798","1","1","3","58"," ","Bar Downski",,"74","197","2002-3-21","Anaheim","CA","The United States",,
"799","1","1","3","57"," ","Puddles O'Duck",,"76","245","2002-5-29","Eugene","OR","The United States",,
"800","1","1","3","57"," ","Raven Fallon",,"73","215","2002-7-24","Green Haven","MD","The United States",,
"831","1","1","3","72"," ","Crystal McLeod",,"73","205","2015-1-19","Columbus","OH","The United States",,
"831","1","1","3","73"," ","Crystal McLeod",,"73","205","2015-1-19","Columbus","OH","The United States",,
"835","1","1","3","71"," ","Johnny Shuffleboard",,"71","180","2014-12-19","New York","NY","The United States",,
"835","1","1","3","72"," ","Johnny Shuffleboard",,"71","180","2014-12-19","New York","NY","The United States",,
"835","1","1","3","73"," ","Johnny Shuffleboard",,"71","180","2014-12-19","New York","NY","The United States",,
"836","1","1","3","71"," ","Theodore Svatos",,"73","195","2015-3-7","Komarno","NIT","Slovakia",,
"836","1","1","3","72"," ","Theodore Svatos",,"73","195","2015-3-7","Komarno","NIT","Slovakia",,
"836","1","1","3","73"," ","Theodore Svatos",,"73","195","2015-3-7","Komarno","NIT","Slovakia",,
"850","1","1","3","71"," ","Jordan Tanner",,"75","200","2015-1-2","Miami","FL","The United States",,
"856","1","1","3","71"," ","Max Carnage",,"76","225","2014-11-9","Philadelphia","PA","The United States",,
"856","1","1","3","72"," ","Max Carnage",,"76","225","2014-11-9","Philadelphia","PA","The United States",,
"857","1","1","3","71"," ","Thomas Liebold",,"75","215","2015-5-18","Albany","NY","The United States",,
"857","1","1","3","72"," ","Thomas Liebold",,"75","215","2015-5-18","Albany","NY","The United States",,
"857","1","1","3","73"," ","Thomas Liebold",,"75","215","2015-5-18","Albany","NY","The United States",,
"865","1","1","3","71"," ","Bear Trapp",,"74","200","2015-1-2","Chicago","IL","The United States",,
"869","1","1","3","71"," ","Scary Jerry",,"76","273","2015-2-5","Minneapolis","MN","The United States",,
"869","1","1","3","72"," ","Scary Jerry",,"76","273","2015-2-5","Minneapolis","MN","The United States",,
"869","1","1","3","73"," ","Scary Jerry",,"76","273","2015-2-5","Minneapolis","MN","The United States",,
"880","1","1","3","71"," ","Shnopple Lopple",,"71","195","2015-3-22","Pittsburgh","PA","The United States",,
"880","1","1","3","72"," ","Shnopple Lopple",,"71","195","2015-3-22","Pittsburgh","PA","The United States",,
"880","1","1","3","73"," ","Shnopple Lopple",,"71","195","2015-3-22","Pittsburgh","PA","The United States",,
"882","1","1","3","73"," ","Heem Team",,"76","235","2015-1-29","Baton Rouge","LA","The United States",,
"887","1","1","3","71"," ","Mercedes Bayle",,"83","300","2015-1-29","Reading","PA","The United States",,
"887","1","1","3","72"," ","Mercedes Bayle",,"83","300","2015-1-29","Reading","PA","The United States",,
"887","1","1","3","73"," ","Mercedes Bayle",,"83","300","2015-1-29","Reading","PA","The United States",,
"899","1","1","3","71"," ","Ryan Quintana-Green",,"72","201","2014-12-23","Hialeah","FL","The United States",,
"899","1","1","3","72"," ","Ryan Quintana-Green",,"72","201","2014-12-23","Hialeah","FL","The United States",,
"899","1","1","3","73"," ","Ryan Quintana-Green",,"72","201","2014-12-23","Hialeah","FL","The United States",,
"907","1","1","3","58"," ","Latavuis Jackson",,"76","199","2003-7-12","New York","NY","The United States",,
"909","1","1","3","59"," ","Mars Stanton",,"71","185","2003-7-15","Columbus","OH","The United States",,
"909","1","1","3","60"," ","Mars Stanton",,"71","185","2003-7-15","Columbus","OH","The United States",,
"909","1","1","3","61"," ","Mars Stanton",,"71","185","2003-7-15","Columbus","OH","The United States",,
"909","1","1","3","62"," ","Mars Stanton",,"71","185","2003-7-15","Columbus","OH","The United States",,
"909","1","1","3","63"," ","Mars Stanton",,"71","185","2003-7-15","Columbus","OH","The United States",,
"928","1","1","3","59"," ","Miles O'Brien",,"73","205","2004-1-17","Charlestown","IN","The United States",,
"928","1","1","3","60"," ","Miles O'Brien",,"73","205","2004-1-17","Charlestown","IN","The United States",,
"928","1","1","3","61"," ","Miles O'Brien",,"73","205","2004-1-17","Charlestown","IN","The United States",,
"928","1","1","3","62"," ","Miles O'Brien",,"73","205","2004-1-17","Charlestown","IN","The United States",,
"939","1","1","3","59"," ","Evil AllBran",,"72","230","2004-6-4","Boston","MA","The United States",,
"939","1","1","3","60"," ","Evil AllBran",,"72","230","2004-6-4","Boston","MA","The United States",,
"939","1","1","3","61"," ","Evil AllBran",,"72","230","2004-6-4","Boston","MA","The United States",,
"942","1","1","3","59"," ","Jonathon Hagan",,"73","205","2004-4-3","Nashville","TN","The United States",,
"942","1","1","3","60"," ","Jonathon Hagan",,"73","205","2004-4-3","Nashville","TN","The United States",,
"942","1","1","3","61"," ","Jonathon Hagan",,"73","205","2004-4-3","Nashville","TN","The United States",,
"942","1","1","3","62"," ","Jonathon Hagan",,"73","205","2004-4-3","Nashville","TN","The United States",,
"952","1","1","3","59"," ","Jimmy Larkin-Conway",,"77","220","2004-8-4","Edina","MN","The United States",,
"952","1","1","3","60"," ","Jimmy Larkin-Conway",,"77","220","2004-8-4","Edina","MN","The United States",,
"1002","1","1","3","61"," ","Vincent Catalano",,"72","205","2001-10-30","Johnson City","TN","The United States",,
"1002","1","1","3","62"," ","Vincent Catalano",,"72","205","2001-10-30","Johnson City","TN","The United States",,
"1017","1","1","3","60"," ","Atticus Hale",,"64","198","2000-11-18","Bolivar","WV","The United States",,
"1017","1","1","3","61"," ","Atticus Hale",,"74","198","2000-11-18","Moonachie","NJ","The United States",,
"1017","1","1","3","62"," ","Atticus Hale",,"74","198","2000-11-18","Moonachie","NJ","The United States",,
"1017","1","1","3","63"," ","Atticus Hale",,"74","198","2000-11-18","Moonachie","NJ","The United States",,
"1018","1","1","3","60"," ","Guy Fieri",,"83","300","2000-7-24","Bellaire","TX","The United States",,
"1018","1","1","3","61"," ","Guy Fieri",,"83","300","2000-7-24","Bellaire","TX","The United States",,
"1018","1","1","3","63"," ","Guy Fieri",,"83","300","2000-7-24","Bellaire","TX","The United States",,
"1020","1","1","3","60"," ","Donald Jr Trump",,"78","235","2000-7-22","New York","NY","The United States",,
"1020","1","1","3","61"," ","Donald Jr Trump",,"78","235","2000-7-22","New York","NY","The United States",,
"1031","1","1","3","61"," ","Barry B. Benson",,"83","150","2000-8-22","Princeton","IL","The United States",,
"1032","1","1","3","61"," ","Sam Siege",,"66","160","2000-2-11","Portland","OR","The United States",,
"1032","1","1","3","62"," ","Sam Siege",,"66","160","2000-2-11","Portland","OR","The United States",,
"1032","1","1","3","63"," ","Sam Siege",,"66","160","2000-2-11","Portland","OR","The United States",,
"1033","1","1","3","61"," ","Joe Burrow",,"72","200","2000-10-10","Baton Rouge","LA","The United States",,
"1034","1","1","3","61"," ","Jeff Hopkins",,"76","280","2000-1-30","Loveland","CO","The United States",,
"1034","1","1","3","62"," ","Jeff Hopkins",,"76","280","2000-1-30","Loveland","CO","The United States",,
"1034","1","1","3","63"," ","Jeff Hopkins",,"76","280","2000-1-30","Loveland","CO","The United States",,
"1035","1","1","3","61"," ","Vincent Fox",,"76","225","2000-6-17","Louisville","KY","The United States",,
"1035","1","1","3","62"," ","Vincent Fox",,"76","225","2000-6-17","Louisville","KY","The United States",,
"1036","1","1","3","61"," ","Tanner Fox",,"78","229","2000-7-24","Raleigh","NC","The United States",,
"1036","1","1","3","62"," ","Tanner Fox",,"78","229","2000-7-24","Raleigh","NC","The United States",,
"1036","1","1","3","63"," ","Tanner Fox",,"78","229","2000-7-24","Raleigh","NC","The United States",,
"1057","1","1","3","60"," ","Osada Tamura",,"65","170","2000-12-19","Tokyo","TOK","Japan",,
"1067","1","1","3","72"," ","Sven Holmberg",,"76","218","2015-12-15","Manhattan","IL","The United States",,
"1068","1","1","3","74"," ","Daquavion Davis Jr",,"72","150","2016-2-20","Raleigh","NC","The United States",,
"1069","1","1","3","74"," ","Brooklyn Physt",,"71","208","2015-9-6","New Orleans","LA","The United States",,
"1069","1","1","3","75"," ","Brooklyn Physt",,"71","208","2015-9-6","New Orleans","LA","The United States",,
"1070","1","1","3","73"," ","Jeff Goldblum",,"78","225","2016-3-6","West Homestead","PA","The United States",,
"1070","1","1","3","75"," ","Jeff Goldblum",,"78","225","2016-3-6","West Homestead","PA","The United States",,
"1170","1","1","3","73"," ","Mac Turner",,"78","219","2017-6-28","New York","NY","The United States",,
"1170","1","1","3","75"," ","Mac Turner",,"78","219","2017-6-28","New York","NY","The United States",,
"1171","1","1","3","74"," ","Cracker Pizza",,"72","200","2017-6-28","St. Louis","MI","The United States",,
"1171","1","1","3","76"," ","Cracker Pizza",,"72","200","2017-6-28","St. Louis","MI","The United States",,
"1182","1","1","3","62"," ","Trevor Malone",,"72","194","2003-3-14","Boston","MA","The United States",,
"1182","1","1","3","63"," ","Trevor Malone",,"72","194","2003-3-14","Boston","MA","The United States",,
"1184","1","1","3","62"," ","Pope Coswi",,"71","197","2002-2-26","Sacramento","CA","The United States",,
"1184","1","1","3","63"," ","Pope Coswi",,"71","197","2002-2-26","Sacramento","CA","The United States",,
"1184","1","1","3","65"," ","Pope Coswi",,"71","197","2002-2-26","Sacramento","CA","The United States",,
"1185","1","1","3","62"," ","Brady Bertrand",,"74","214","2004-1-14","Val d'Or","QC","Canada",,
"1193","1","1","3","76"," ","John Peanut",,"72","200","2017-6-28","St. Louis","MI","The United States",,
"1194","1","1","3","74"," ","Gordon-William Gibbles",,"81","250","2017-6-2","Minneapolis","MN","The United States",,
"1195","1","1","3","75"," ","GM's Son",,"79","215","2017-6-28","Montreal","QC","The United States",,
"1195","1","1","3","76"," ","GM's Son",,"79","215","2017-6-28","Montreal","QC","The United States",,
"1197","1","1","3","74"," ","Gewmba Stolemamoney",,"76","195","2017-6-28","Tuscaloosa","AL","The United States",,
"1197","1","1","3","75"," ","Gewmba Stolemamoney",,"76","195","2017-6-28","Tuscaloosa","AL","The United States",,
"1197","1","1","3","76"," ","Gewmba Stolemamoney",,"76","195","2017-6-28","Tuscaloosa","AL","The United States",,
"1198","1","1","3","74"," ","Walter Melon",,"70","175","2017-6-28","Newark","NY","The United States",,
"1217","1","1","3","76"," ","Icee Richradson",,"72","200","2017-6-28","San Francisco","CA","The United States",,
"1218","1","1","3","74"," ","Meo Vanbiesbrouck",,"77","205","2017-6-28","Grand Rapids","MN","The United States",,
"1218","1","1","3","75"," ","Meo Vanbiesbrouck",,"77","205","2017-6-28","Grand Rapids","MN","The United States",,
"1218","1","1","3","76"," ","Meo Vanbiesbrouck",,"77","205","2017-6-28","Grand Rapids","MN","The United States",,
"1241","1","1","3","74"," ","Newton Campbell","Lizard","77","208","2017-6-28","Bemidji","MN","The United States",,
"1242","1","1","3","74"," ","Leonard Wood",,"73","190","2017-6-28","Madison","ME","The United States",,
"1242","1","1","3","75"," ","Leonard Wood",,"73","190","2017-6-28","Madison","ME","The United States",,
